,unit,SH_r2,SI_r2,SL_r2,final_r2,probe,session,SH_rate,SI_rate,SL_rate,total_rate,presence_ratio,amplitude_cutoff,isi_violations,rf_x,rf_y,cell_type,wf_duration,layer,rf_area,mod_idx_dg,run_mod_dg,run_pval_dg,pref_ori_dg,pref_tf_dg,c50_dg,lifetime_sparseness_dg
0,2,0.15847884946297486,0.10422279050050161,0.08215568225406904,0.11932004359322604,probeD,767871931,2.377149300009396,2.0637822465976035,2.383873078181223,1.86929072986113,0.99,0.0599738335902198,0.0971779936277225,1,2,RS,0.65929648241206,L56,1100.0,0.6809663367532848,0.6574074074074074,0.1068953830919771,90.0,2.0,0.2058078431372549,0.1037660353565972
1,3,0.44487207936533923,0.36838609885399914,0.173073795873098,0.3675099604666834,probeD,767871931,2.305114472736384,2.327848872638635,1.559944389924763,1.62337380724127,0.96,0.00418372717705916,0.157483384430461,4,1,RS,0.920268006700168,L56,1100.0,0.5500483669670672,0.3525697075682502,0.0786235965281881,45.0,2.0,0.0389490196078431,0.1788626168326305
2,5,0.23133618895759572,0.2726341785962044,0.12710985228773336,0.3077928010220261,probeD,767871931,7.1752951861943695,4.9035141174080845,1.6355904481517827,3.00747437458594,0.99,0.0244287296271059,0.129311439378513,3,2,RS,0.810385259631491,L56,1900.0,1.108779544098429,0.0365853658536584,0.6360994026351472,135.0,2.0,0.1287960784313725,0.1857492175157491
3,6,0.27979460028562475,0.13296499096790515,0.10481935676441143,0.19592365236575543,probeD,767871931,6.025869898838048,5.592118626853545,4.726856395158652,5.13385549346512,0.99,0.0827504503733213,0.124540640719998,4,5,RS,0.782914572864322,L56,700.0,1.088956577936629,-0.0635161500108389,0.6927153935127046,90.0,2.0,0.6122588235294119,0.0800549081501728
4,7,0.3399625669347931,0.18314349106076494,0.07391669294753196,0.3731619689749699,probeD,767871931,9.157818910708135,5.3727401990656105,2.741658488714426,5.35410364192695,0.99,0.0486863317371112,0.0973951420694942,1,2,RS,0.810385259631491,L56,300.0,0.5153353312569477,0.6821917808219178,2.2676788479183764e-11,45.0,2.0,0.2143647058823529,0.2647084529595004
5,26,0.6466698574270944,0.5168174337254936,0.19075584588658936,0.5482619512266553,probeD,767871931,3.694133859500768,4.5663213487710745,1.9504416094210009,2.89251853110175,0.99,0.0283082476640648,0.117246576701149,3,4,RS,0.631825795644891,L56,700.0,1.7829459480620766,0.1169271323667859,0.4880974116541228,45.0,2.0,0.1972509803921569,0.2238082959045184
6,29,0.3913815741250388,0.15973081786685317,0.06998461043303736,0.2092506408936549,probeD,767871931,1.4297347239186948,3.5283363802559418,3.410206084396467,3.01079621594757,0.99,0.0071275983228705,0.15399907926236,5,2,RS,0.631825795644891,L56,800.0,1.164639466416217,-0.9762637362637362,4.2111478883702464e-10,90.0,2.0,1.048658823529412,0.4164913185724176
7,30,0.1300061064050809,0.10330357097357887,0.06763316863043294,0.11751416034818256,probeD,767871931,7.886247611888879,6.72151127361365,5.5753189401373895,4.93192780342196,0.99,0.0276950430518182,0.119436323772994,3,3,RS,0.700502512562814,L56,700.0,0.5393814111428457,0.1361568905428555,0.0005386330122833,0.0,2.0,0.1330745098039216,0.6482725947858945
8,34,0.4311954141286775,0.33953142557027444,0.08029858145274146,0.39149991899781533,probeD,767871931,10.048858404585175,6.473694901482836,3.945861956166176,3.35304653805461,0.99,0.084780750359408,0.39598794793109,4,1,RS,0.673031825795645,L56,500.0,1.6250000642902327,0.362267185360659,2.3874478773393786e-13,45.0,2.0,0.5052980392156864,0.6921170088850389
9,35,0.49038398453686727,0.3219565967629695,0.12177430270514011,0.4043281381053851,probeD,767871931,7.438378903191457,6.095876498070283,3.5982989859339223,5.96129597808862,0.99,0.0331283680723122,0.146513228885584,2,2,FS,0.219765494137353,L56,500.0,0.039676933277158,0.1029190207156309,0.1040405201088696,90.0,2.0,0.0346705882352941,0.3874051626464443
10,36,0.25351341814163314,0.12536609718900651,0.039609415031217156,0.29060279714272763,probeD,767871931,6.548905383820352,2.494413975218363,1.9095518482172065,4.86438369573554,0.99,0.0894238614218442,0.0797248074991807,3,4,RS,0.673031825795645,L56,500.0,0.5245945736868046,0.2741264559068219,4.037016924587695e-09,135.0,2.0,0.1886941176470588,0.2947863661245691
11,50,0.35894616391408246,0.20911531830634936,0.023235431319560917,0.28792895446848327,probeD,767871931,9.979955526324032,9.717651838309974,5.297268563951587,4.3387274657229,0.99,0.0020226839205435,0.0020042614859642,3,2,RS,0.714237855946399,L56,900.0,1.0497395358394397,0.2535652173913044,0.3286617713258191,45.0,2.0,0.0303921568627451,0.3918085005729423
12,52,0.10709538762609891,0.058928705902951115,0.019247463065741433,0.07948946474095267,probeD,767871931,2.447618152776473,1.4767418240910015,1.5170101406607785,2.46450430474906,0.99,0.00899126820687006,0.0931775356659552,4,2,RS,0.645561139028476,L56,600.0,1.6935215257376524,-0.3223970539002344,0.1033968831960423,90.0,2.0,0.0731764705882353,0.257517038620874
13,53,0.43531892840799724,0.48575008483821336,0.16321041738567577,0.428083956492729,probeD,767871931,7.317798866234458,4.107251675807435,3.281403336604514,2.45061296814589,0.99,0.000545745756336308,0.0188473772374812,3,6,RS,0.796649916247906,L56,1100.0,0.0816694099779353,0.4681595289876044,3.5219412951911043e-10,45.0,2.0,0.1416313725490196,0.1362671415353589
14,54,0.5097141976936574,0.3521095422752681,0.09686633789962484,0.3168510413233515,probeD,767871931,13.315481223965675,12.185659150924234,16.86498200850507,12.7890892422647,0.99,0.00376964231397512,0.00853496238706231,3,2,FS,0.233500837520938,L56,100.0,6.365800676930795,0.527555910543131,1.0773957145421158e-14,90.0,2.0,0.0817333333333333,0.8108173621131635
15,56,0.11670895614870455,0.10388372388556637,0.10915750776744855,0.1128884471870456,probeD,767871931,1.0554668170002193,1.4178346536664637,1.9259077526987243,1.40242102576334,0.99,0.00406011039805303,0.153466038177772,1,1,RS,0.645561139028476,L56,300.0,2.2837993459412216,-0.2294372294372294,0.154391109562046,135.0,2.0,,0.2351844792789675
16,57,0.4454122495929382,0.477592785080647,0.16569182267231644,0.5290427380011369,probeD,767871931,56.2826897178114,35.86431037984969,18.054874059535493,25.0644003539311,0.99,0.0720706791078777,0.00642611159379477,3,2,FS,0.288442211055276,L56,400.0,0.8656005192085041,0.5661613272311213,4.2051619239270897e-22,45.0,2.0,0.0346705882352941,0.4267587579756716
17,60,0.5297317799744153,0.5350870632490927,0.19341181125789153,0.5100669611421675,probeD,767871931,9.450656143317987,7.570587040422508,4.508096172718352,6.86091101593294,0.99,3.79680333946271e-06,0.000801522189367241,3,3,RS,0.590619765494137,L56,1100.0,0.5823817242252269,0.2702314843701253,1.9404002060648416e-09,0.0,2.0,0.2058078431372549,0.4701928145403218
18,62,0.47963593538224564,0.46166355679721593,0.14545235798042108,0.4624171088623468,probeD,767871931,8.522033261298507,6.7804184440381885,3.31207065750736,5.30165881315702,0.99,0.000132907180615505,0.0,4,3,RS,0.563149078726968,L56,1100.0,0.638649169402917,0.4117647058823529,4.707455508563562e-06,0.0,2.0,0.7406117647058825,0.1406796807608985
19,66,0.25920031704121044,0.3240787170220896,0.0,0.2609631734792929,probeD,767871931,10.650192614864231,8.732480195003047,6.039417729800458,8.41009703276453,0.99,0.00012140480959439,0.000533429598903163,3,2,RS,0.604355108877722,L56,600.0,0.1742738906778836,0.4543017220637266,4.578961319864763e-09,45.0,2.0,0.3940588235294118,0.1617465044426146
20,73,0.24081152500961728,0.27662320896382264,0.10587487694318773,0.2682023740236743,probeD,767871931,6.047793541921139,4.582571602681292,2.7845927379784103,4.38020015181352,0.99,0.00021783994586473,0.00786595038565766,3,2,RS,0.521943048576214,L56,300.0,2.4216940820020443,0.7644404332129965,1.09297693975629e-12,135.0,2.0,,0.1810048617622404
21,74,0.2975389598208323,0.25453561980205797,0.049745293086415086,0.28915369550429826,probeD,767871931,7.690500798646999,3.7050578915295556,2.381828590121034,3.37015905415996,0.99,0.0487614345565777,0.18602287605842,1,3,RS,0.645561139028476,L56,400.0,0.3625044425917801,0.7027150145772594,1.240188494828098e-11,0.0,2.0,0.1501882352941176,0.0967833027116538
22,75,0.3018098398941983,0.27763416662024465,0.10991466199899609,0.3462795617379153,probeD,767871931,7.299007172163238,5.256957139955312,2.191691200523389,3.3234519513783,0.99,0.00190467474574625,0.0,1,3,RS,0.631825795644891,L56,600.0,0.7917684819818733,0.2072962188865665,6.678511217681694e-05,90.0,2.0,0.0817333333333333,0.3786165491109295
23,77,0.3288475898085024,0.14748379132339978,0.0,0.24602653151892992,probeD,767871931,12.933383444517524,10.895795246800732,6.936947988223749,8.19256675450767,0.99,0.000149695365247171,0.00224853233348607,1,2,RS,0.549413735343384,L56,600.0,0.3601545667848108,0.3842592592592592,6.46332648555992e-08,90.0,2.0,0.1544666666666667,0.2123390842434692
24,78,0.2310816963677226,0.2427858317147053,0.123621069766876,0.25896761608376984,probeD,767871931,16.259513295123558,10.142189721714402,9.819676153091265,12.659940076599,0.99,0.00232577074367089,0.0105932284188604,3,2,RS,0.645561139028476,L56,700.0,0.0819951125471029,0.1938012629745228,0.0084368530628165,45.0,2.0,0.0517843137254902,0.1459288633323062
25,88,0.18031248052956486,0.16548283595385965,0.0869643879565745,0.1645998284306885,probeD,767871931,2.327038115819475,1.5762746292910828,1.4597644749754661,1.31524785548549,0.99,0.000669679440096957,0.0,2,4,RS,0.631825795644891,L4,500.0,0.9528232177494173,0.5520716685330347,4.248879088171344e-06,45.0,2.0,0.1587450980392157,0.0549312024599268
26,89,0.13586703884611614,0.054450666304900495,0.0,0.05986767227230958,probeD,767871931,9.226721788969277,8.484663822872234,5.871769708864901,4.68611154266155,0.99,0.0558812400783922,0.121986628504587,3,1,FS,0.288442211055276,L4,500.0,0.8739963716497261,0.5569591698623956,8.543944469537129e-06,0.0,2.0,0.1886941176470588,0.0951159345008884
27,90,0.16027893569196922,0.12882137992312984,0.07674648072341936,0.1498043784752129,probeD,767871931,4.008894735193712,3.3902092220190942,2.2019136408243374,2.9983141453766,0.99,0.0838346286999205,0.2685992711717,4,2,RS,0.700502512562814,L4,400.0,1.2172298362538272,0.449579831932773,0.0221531109176367,135.0,2.0,0.2870980392156863,0.1540464538704138
28,94,0.35838050218324363,0.3464685904988146,0.0,0.3293494535657,probeD,767871931,13.742992264085942,11.594556164940078,5.908570493948315,8.32775563173996,0.99,0.001660391199329,0.0440664633319984,2,2,FS,0.274706867671692,L23,400.0,3.5853565054063865,0.3473785473785474,6.983255082766017e-07,0.0,2.0,0.646486274509804,0.1496503915947688
29,102,0.35839607607281615,0.34149473455900253,0.23083459078557156,0.3942691437731983,probeD,767871931,6.2873876413292,6.798699979687183,1.4638534510958456,3.30231296089521,0.99,0.0216187067224423,0.0934128084473452,3,2,RS,0.576884422110553,L23,500.0,0.9896518423067722,0.0761824746247644,0.1881960852514767,0.0,2.0,0.3427176470588235,0.2056268406898325
0,8,0.10277491072546083,0.06398529764230976,0.0,0.07824405579757243,probeF,767871931,3.9102383413198036,2.6812918951858626,1.837994766110566,3.36320087093927,0.99,0.0662588933167635,0.146765699919637,1,1,RS,0.83785594639866,L56,400.0,0.4577895253506545,0.2785177433165255,0.0564426596739727,90.0,2.0,1.05721568627451,0.2448993922808229
1,9,0.28078514747283034,0.12903097799065094,0.031644314029398046,0.1896725201216604,probeF,767871931,5.776879952394376,3.5811497054641483,4.297513902518809,3.63961730838799,0.99,0.000345065550768219,0.0512670784359175,1,5,RS,0.686767169179229,L56,200.0,4.158024973125865,0.5338725985844287,1.3965741204440042e-15,135.0,2.0,,0.3903912689340587
2,10,0.18372344324920278,0.3002166375907067,0.09795268697598143,0.21092947439155152,probeF,767871931,5.070625450217671,4.202721917529962,3.3550049067713443,4.48869693325324,0.99,0.0449742738960159,0.117971605276428,3,1,RS,0.576884422110553,L56,700.0,7.912613340724436,0.3032225954958317,2.415380008088305e-07,45.0,2.0,0.026113725490196,0.1050398118032196
3,25,0.1966415537498775,0.17911887171506805,0.049694911687756485,0.17592337226406382,probeF,767871931,10.343261611700962,10.763761933780216,7.384690873405299,7.19890675185098,0.99,0.00152448115351994,0.0414972451622717,3,7,RS,0.549413735343384,L56,1000.0,0.5701236689554344,0.1594449164542621,0.0028749097452542,0.0,2.0,0.026113725490196,0.1042558159352031
4,31,0.22654096333557586,0.08228211463611901,0.0,0.14709453778301096,probeF,767871931,14.829778571204862,10.814543977249645,12.070657507360156,12.3336490949898,0.99,0.0282126032484938,0.0386917995585928,6,4,RS,0.645561139028476,L56,900.0,1.1403232255418632,0.2844450097207333,0.0002033872602838,0.0,2.0,0.4026156862745099,0.0216332583857314
5,45,0.14584588920516917,0.06557086338498966,0.014633929130647849,0.108011764064832,probeF,767871931,13.86044035203107,14.523664432256755,10.437111547268564,11.0615899107074,0.99,0.0526017959726205,0.171441986935022,1,7,RS,0.563149078726968,L56,1000.0,0.5998032951922472,0.0828798287090731,0.0040585910749622,0.0,2.0,0.4710705882352942,0.0029614020131656
6,46,0.1407029383431829,0.0,0.0,0.08772393524731639,probeF,767871931,26.78599392401892,25.57586837294333,20.70861956166176,22.2597774563813,0.99,0.0344276867975905,0.0650270034709421,2,7,RS,0.535678391959799,L56,600.0,0.0316595144120328,0.063576785352341,0.1771335734572804,90.0,2.0,0.1715803921568627,0.0653863438795896
7,47,0.31468471578575014,0.38695866441249893,0.0,0.21337962494842966,probeF,767871931,31.65774061198284,31.503148486695107,27.11195616617599,26.5746320052668,0.99,0.0161702243713811,0.0381453145392696,1,7,RS,0.576884422110553,L56,1100.0,3.419207176699485,0.3721955128205128,5.6045738249946364e-14,0.0,2.0,0.3555529411764707,0.0426626820431205
8,52,0.22431474621041358,0.09321333771326519,0.0,0.09946320589735383,probeF,767871931,17.922578220426573,19.770465163518182,14.8286719005561,16.9129413646247,0.99,1.66737973027216e-05,0.00158277968261748,1,7,RS,0.521943048576214,L56,200.0,2.7668966424411297,0.2080123266563945,0.3856180893118944,45.0,2.0,0.5951450980392158,0.1089902480505147
9,54,0.20182694998479586,0.42346215854966773,0.07692966111745814,0.2973755153160288,probeF,767871931,4.301731967803565,4.180377818403413,1.6805691854759568,3.12312322952806,0.99,0.000928560291293861,0.027076798062526,2,1,RS,0.673031825795645,L4,300.0,0.6299682178935015,0.4124365482233502,0.0169306835583735,135.0,2.0,0.1245176470588235,0.1820972807992265
10,55,0.24590928847107754,0.19993437898635408,0.06185728550903269,0.22335828233924074,probeF,767871931,4.181151930846566,2.3908186065407273,1.815505397448479,1.80556505408511,0.99,0.000724309780347593,0.0347194215379574,2,1,RS,0.686767169179229,L56,600.0,4.540242988405494,0.2419047619047619,2.349007448392114e-05,135.0,2.0,0.1031254901960784,0.2115482403027411
0,8,0.319353532603897,0.17119052056148867,0.0697266188725953,0.1985484920153881,probeE,767871931,7.294309248645433,7.5015234613040835,6.85312397775597,6.64578154802711,0.99,0.0745269024086974,0.491194912155857,5,7,RS,0.892797319932998,L56,600.0,0.6637255058049544,0.0141927853341218,0.8974649772742005,90.0,2.0,0.2614274509803922,0.2878702760350811
1,13,0.24925881618835186,0.09743175955803365,0.08599772537216346,0.15084967342760658,probeE,767871931,1.4172069278712145,1.3040828762949421,1.4515865227347071,2.44104455460622,0.99,0.00201640726491702,0.132967658226366,3,1,RS,0.618090452261307,L56,100.0,1.570528973627664,0.318459191456903,2.3095571628428003e-07,135.0,2.0,0.3940588235294118,0.3014191441474513
2,16,0.5173208247236771,0.3760955935728047,0.09086982424040166,0.44551447435409114,probeE,767871931,7.505715806946664,4.269754214909608,2.8520608439646713,2.40057857889687,0.99,0.00107789121672077,0.0327352973089207,3,6,RS,0.83785594639866,L56,1000.0,0.4646342029607136,0.7960784313725491,0.0129482222323623,90.0,2.0,0.013278431372549,0.2224248437877121
3,24,0.25524812380323375,0.1443341700974033,0.012139052236830006,0.26091826357724157,probeE,767871931,4.567947633812522,1.8484663822872234,1.347317631665031,3.77712638443255,0.99,0.0311168910706653,0.0793371068755903,4,7,RS,0.480737018425461,L56,600.0,0.9572426218869668,-0.0384063173007896,0.7826857578784743,90.0,2.0,0.1074039215686274,0.2005746364169881
4,31,0.4484437884246654,0.35957092457920686,0.1508329689071743,0.4776783311162296,probeE,767871931,18.384540699677412,10.68251066422913,5.199133137062479,8.93684027226784,0.99,0.0821667595927444,0.439804660734501,4,7,RS,0.521943048576214,L56,700.0,0.2353140841506923,0.3889405458622764,4.644883227507665e-07,45.0,2.0,0.432564705882353,0.1902096392580962
5,32,0.06573443390831205,0.07059469237050256,0.05932085584797855,0.06644117676601335,probeE,767871931,1.2809671458548657,1.5478366849482024,1.2778050376185803,1.13989231077777,0.99,0.00414837912816355,0.34844299339193,6,3,RS,0.810385259631491,L56,2100.0,0.8983205633633035,0.4449738355190904,0.0001155798733822,45.0,2.0,0.021835294117647,0.2610642685289767
6,36,0.3063580612701305,0.16174909880088822,0.06132956144218897,0.20953937947153317,probeE,767871931,3.8350715650349216,2.756449319520618,3.6862119725220803,7.8826110095713,0.99,0.00538126387459965,0.0139657988650825,7,2,RS,0.618090452261307,L56,100.0,0.1069535830134436,0.2775853537852548,0.0361302700463855,45.0,2.0,0.0389490196078431,0.2420333544198671
7,37,0.48333556298736974,0.39871081356220683,0.11483270686009324,0.41031320737462407,probeE,767871931,5.155188073538163,4.440381880966891,2.770281321557082,2.38688859706486,0.99,0.00103844445347694,0.205293657702856,4,7,RS,0.920268006700167,L56,700.0,0.5102183857307694,-0.1187739463601532,0.7803018967262325,45.0,2.0,1.061494117647059,0.1955798936487389
8,54,0.2762162236459607,0.13731159542245785,0.0,0.2033865073137629,probeE,767871931,13.169845594913717,10.174690229534837,7.388779849525679,10.6901645630774,0.99,0.000115805775938705,0.00198089112889661,4,4,RS,0.576884422110553,L56,1900.0,1.6327842110678066,0.136102733728962,0.0006224785755398,90.0,2.0,0.6892705882352942,0.0712573053290726
9,60,0.24534889280037966,0.14266143381203372,0.0,0.12481312092744498,probeE,767871931,16.11074571705973,16.236034938045908,13.47726529277069,12.0473853354384,0.97,6.56564773082389e-05,0.0,4,4,RS,0.604355108877722,L56,2700.0,0.9085075395401666,0.2415779709012791,5.147794568097387e-07,90.0,2.0,0.4710705882352942,0.0749972797821103
10,61,0.2029530543823646,0.2159038422643563,0.14056247446904885,0.19489995571551524,probeE,767871931,6.7571799931097125,7.8021531586431045,6.2622669283611385,7.72940400701004,0.99,0.041114029228791,0.0738876721116522,2,5,RS,0.645561139028476,L56,2800.0,0.3062245426612467,0.2588094061153873,4.222256236209187e-06,0.0,2.0,0.1416313725490196,0.0273657503265046
11,62,0.2655443778637732,0.2890268354826765,0.09836217174947681,0.2980739383279124,probeE,767871931,10.373015127313728,7.507617306520415,3.606476938174681,6.10462461913791,0.99,0.0158527993595321,0.114403326881486,6,6,FS,0.288442211055276,L4,2100.0,0.6810040933739931,0.1107290233837688,0.0527600305107577,135.0,2.0,0.0688980392156863,0.0956630309851534
12,64,0.20842172917390434,0.222929179357595,0.10185295113379478,0.19991734960675028,probeE,767871931,2.9268063515925964,2.7523867560430633,1.7930160287863919,3.41353657283512,0.99,0.0158788858859567,0.126279724185389,1,4,RS,0.618090452261307,L4,1400.0,0.9578794918833108,0.4492171818546768,7.239538728626059e-06,45.0,2.0,0.1501882352941176,0.2260050065166699
13,65,0.21553166802240034,0.02378368387947465,0.0,0.0,probeE,767871931,11.406558301230858,12.8559821247207,10.428933595027805,9.28754539508219,0.99,0.000110880444930164,0.0,2,4,RS,0.604355108877722,L4,600.0,0.8950020007911578,0.449968074432181,0.000505110314371,90.0,2.0,0.0517843137254902,0.2982275137306777
14,69,0.34141273087088175,0.3662676881619994,0.3089887620655187,0.38797325896472257,probeE,767871931,10.498293087788532,8.066219784684137,3.53696434412823,5.4105626725808,0.99,0.0295268638284392,0.150792289743717,4,7,FS,0.274706867671692,L4,1000.0,2.409925781978881,0.0063594252963806,0.9484804149423438,45.0,2.0,0.1886941176470588,0.1754733927851037
15,72,0.21905894520311442,0.10943471634412039,0.038391355849811216,0.1509400301299114,probeE,767871931,1.8854333051457925,1.4909607962624418,1.2737160614982008,1.74617731500017,0.99,0.0246641916411285,0.17323254671278,7,5,RS,0.645561139028476,L4,500.0,0.0526571222740332,0.6855310844717034,1.626200080199598e-06,0.0,2.0,0.0688980392156863,0.1477822440279797
16,73,0.12572140289289827,0.10667489863919954,0.027772652139691358,0.09408036887772449,probeE,767871931,1.6066898430893546,2.2100345317895593,1.8768400392541706,2.11097506617101,0.99,0.00871787841624909,0.118533188392014,4,7,RS,0.590619765494137,L4,1700.0,2.4057747954109927,0.1366067087992221,0.2496666115625389,0.0,2.0,0.4582352941176471,0.0161250872679199
17,74,0.07276887707512311,0.0875829386795304,0.08753064072215296,0.083535289247572,probeE,767871931,3.0614801591030103,2.916920576884014,2.3613837095191363,3.42803184771608,0.98,0.00028867617322808,0.0256849325214354,4,6,RS,0.782914572864322,L4,1100.0,0.5958265338661727,0.1791693645361206,0.0763886400039533,90.0,2.0,0.3341607843137255,0.1971593902968426
18,76,0.12517813526619537,0.15204238753674063,0.053126648284974265,0.12512086673984846,probeE,767871931,2.193930282814996,1.7144017875279303,1.3677625122669284,1.71014045106,0.99,0.0601871730268636,0.270915512583638,5,7,RS,0.700502512562814,L4,500.0,0.1123843016481021,0.7691789168027793,6.386969446746523e-15,45.0,2.0,1.0443803921568628,0.4663252430337015
19,78,0.4617163631887749,0.3014008302997828,0.03458491220928055,0.28430694916899324,probeE,767871931,7.566788812678131,9.400771887060737,7.5952731436048415,6.45220923138761,0.99,4.03799078526465e-06,0.0,6,5,FS,0.302177554438861,L4,2500.0,2.0849963698813427,0.2315514635151848,0.1280225226531412,0.0,2.0,0.0560627450980392,0.0240200520702051
20,79,0.13352200854884683,0.20818067760559647,0.0,0.12234693486965467,probeE,767871931,8.825832315449906,6.800731261425961,4.072620215897939,6.03013501211075,0.99,0.000336196201931743,0.00207517182366574,5,5,FS,0.247236180904523,L4,500.0,0.3519512970319998,0.5633320654241156,7.37628024320235e-05,0.0,2.0,0.4881843137254903,0.1945915754960487
