unit,area LFPs,behavior,c50_dg,cell_type,full model,layer,lifetime_sparseness_dg,max_state,mod_idx_dg,"other area
population activity",pref_ori_dg,pref_tf_dg,probe,rf_area,rf_x,rf_y,run_mod_dg,run_pval_dg,session,stimulus,total_rate,wf_duration,label,cluster_name,n_sources
54.0,0.0,0.00955740496005597,[0.16302353],['RS'],0.019254794979939517,['L56'],[0.26070381],0.3333333333333333,[1.22500729],0.0,[0.],[2.],0.8333333333333334,[1000.],[4],[6],[-0.22267206],[0.03293539],816200189.0,0.006900970529367867,[1.28785288],[0.54941374],9,unexplained,0
55.0,0.0,0.059613175629632045,[0.34271765],['RS'],0.020266896918234446,['L56'],[0.15869428],0.3333333333333333,[0.52435084],0.0,[0.],[2.],0.8333333333333334,[1000.],[5],[5],[-0.10657828],[0.89961772],816200189.0,0.030614182222441767,[16.02684181],[0.54941374],7,unexplained,0
61.0,0.0,0.039704829265382435,[0.11168235],['RS'],0.043894738817626754,['L56'],[0.34464034],0.0,[0.38905534],0.0,[135.],[2.],0.8333333333333334,[1200.],[1],[7],[0.32254074],[8.15356925e-09],816200189.0,0.024157252844580902,[10.14702234],[0.53567839],7,unexplained,0
66.0,0.0,0.028635782717472535,[0.59086667],['RS'],0.06521132175896112,['L4'],[0.05908298],0.3333333333333333,[1.03652352],0.0,[0.],[2.],0.8333333333333334,[1800.],[7],[5],[-0.75299323],[0.00104522],816200189.0,0.051772528081853106,[7.97178692],[0.70050251],7,unexplained,0
69.0,0.009403911069286508,0.0,[0.3769451],['RS'],0.08952034023545226,['L4'],[0.18223714],0.3333333333333333,[4.02316885],0.0,[135.],[2.],0.8333333333333334,[600.],[7],[1],[-0.20378875],[0.49880469],816200189.0,0.06537766866581185,[2.09532805],[0.7279732],2,unexplained,0
73.0,0.0,0.0,[0.63365098],['RS'],0.0838135513395207,['L4'],[0.14262266],0.3333333333333333,[4.31943043],0.0,[135.],[2.],0.8333333333333334,[200.],[1],[2],[-0.32960894],[0.43356207],816200189.0,0.09558457198198704,[3.99434161],[0.61809045],9,unexplained,0
75.0,0.014833651453273356,0.02687485212652705,[0.54808235],['RS'],0.06676176886199055,['L4'],[0.37138813],0.0,[5.08689408],0.0,[90.],[2.],0.8333333333333334,[4800.],[3],[1],[-0.25860547],[0.39427763],816200189.0,0.027667069164707802,[3.72344069],[0.61809045],2,unexplained,0
76.0,0.012943726668235867,0.010889904983954257,[nan],['RS'],0.08323387502946078,['L4'],[0.02697984],0.3333333333333333,[0.63017595],0.0,[0.],[2.],0.8333333333333334,[300.],[5],[3],[0.47777778],[0.65005957],816200189.0,0.05452011946642963,[2.53295158],[0.65929648],2,unexplained,0
78.0,0.0,0.09029742563349838,[0.16730196],['RS'],0.34946123593986844,['L23'],[0.32147243],0.3333333333333333,[4.06567773],0.0,[45.],[2.],0.8333333333333334,[2200.],[7],[5],[0.16507206],[0.06293606],816200189.0,0.32398555036680865,[6.35394275],[0.43953099],8,stimulus2,1
80.0,0.006363466551849717,0.02683648011336657,[0.0774549],['RS'],0.10119031721289273,['L4'],[0.26873236],0.6666666666666666,[1.40613911],0.0,[0.],[2.],0.8333333333333334,[800.],[2],[1],[0.66537037],[0.09111007],816200189.0,0.009700496624210441,[1.38820384],[0.43953099],2,unexplained,0
88.0,0.0,0.07687782642313028,[0.18441569],['FS'],0.1322447601872191,['L23'],[0.030765],0.3333333333333333,[1.15517565],0.0,[90.],[2.],0.8333333333333334,[1400.],[5],[6],[-0.13407222],[0.60447359],816200189.0,0.03506564392136209,[25.95402553],[0.26097152],7,unexplained,0
93.0,0.0,0.03735896565366052,[0.61225882],['FS'],0.09381212741469154,['L23'],[0.03510948],0.3333333333333333,[3.8825214],0.0,[90.],[2.],0.8333333333333334,[700.],[4],[7],[0.02128011],[0.67198782],816200189.0,0.07942878922038141,[4.08834479],[0.32964824],7,unexplained,0
94.0,0.036912386268996025,0.060808901489877186,[1.04438039],['FS'],0.15453076491593434,['L23'],[0.30960436],0.6666666666666666,[6.84370274],0.0,[90.],[2.],0.8333333333333334,[500.],[5],[7],[0.49495798],[0.10753843],816200189.0,0.031216108366382934,[7.16925929],[0.32964824],2,unexplained,0
96.0,0.10109978011779046,0.050920827952332395,[0.50101961],['FS'],0.23378572489948715,['L23'],[0.15530681],0.3333333333333333,[6.98366009],0.0,[90.],[2.],0.8333333333333334,[700.],[5],[7],[0.52991453],[0.03032795],816200189.0,0.03913827352135848,[30.04153017],[0.27470687],9,unexplained,1
99.0,0.0,0.0,[0.39833725],['RS'],0.07850846841191439,['L23'],[0.51804329],0.3333333333333333,[6.01180857],0.0,[135.],[2.],0.8333333333333334,[500.],[4],[7],[0.21742638],[0.50158748],816200189.0,0.06650656335060678,[2.06153545],[0.61809045],9,unexplained,0
103.0,0.0,0.016680914265287484,[0.60798039],['RS'],0.03446401699009298,['L23'],[0.28203705],0.3333333333333333,[1.13042174],0.0,[45.],[2.],0.8333333333333334,[800.],[3],[1],[-0.94016393],[1.13127518e-06],816200189.0,0.00858184738171941,[1.24248491],[0.56314908],9,unexplained,0
6.0,0.0,0.025018572463734713,[nan],['RS'],0.1331072265571741,['L56'],[0.18082109],0.0,[1.92311527],0.03289820316362446,[135.],[2.],0.16666666666666666,[800.],[6],[4],[0.66862515],[0.06843721],819186360.0,0.1120662602343894,[2.37134968],[0.6318258],5,stimulus1,1
7.0,0.03399601959343879,0.07883745462380465,[0.38978039],['RS'],0.527292177963705,['L56'],[0.58983907],0.3333333333333333,[1.93570967],0.08267932747949111,[45.],[2.],0.16666666666666666,[1200.],[7],[7],[0.05703883],[0.39440494],819186360.0,0.5786251548126287,[4.31203624],[0.74170854],8,stimulus2,1
11.0,0.0,0.12189633125035045,[0.0902902],['RS'],0.1534271685968156,['L56'],[0.66679782],0.0,[0.27308233],0.02959273856592166,[90.],[2.],0.16666666666666666,[100.],[3],[6],[0.19738786],[0.02007678],819186360.0,0.07495632974942787,[2.60753623],[0.60435511],6,behavior,1
14.0,0.0,0.028609949814587976,[0.61225882],['RS'],0.21649032400881724,['L56'],[0.08316141],0.0,[0.09043782],0.008977749783344735,[135.],[2.],0.16666666666666666,[400.],[1],[4],[0.6072623],[0.0031922],819186360.0,0.18572009628765754,[5.63900489],[0.85159129],5,stimulus1,1
22.0,0.0,0.0487937097384936,[0.01755686],['RS'],0.249655176469571,['L56'],[0.43993234],0.0,[0.15634071],0.08000261182612753,[45.],[2.],0.16666666666666666,[700.],[4],[3],[-0.86285714],[0.00448292],819186360.0,0.2162837250046466,[4.01476344],[0.7279732],8,stimulus2,1
26.0,0.009119947978488053,0.10351595012120966,[0.0774549],['FS'],0.16483676866891925,['L56'],[0.4952189],0.0,[1.50250515],0.027690488796282574,[135.],[2.],0.16666666666666666,[700.],[5],[5],[0.1344993],[0.1431052],819186360.0,0.01571202005201853,[5.29196567],[0.26097152],6,behavior,1
29.0,0.0,0.0587938749497362,[0.07317647],['RS'],0.2738665721580233,['L56'],[0.07160279],0.6666666666666666,[0.02040711],0.0273615033013614,[45.],[2.],0.16666666666666666,[600.],[7],[4],[0.53899743],[4.51280728e-07],819186360.0,0.24396502623108002,[4.916066],[0.76917923],8,stimulus2,1
31.0,0.0,0.056981184146503036,[0.10740392],['RS'],0.12389498408335102,['L56'],[0.14332705],0.0,[1.29900143],0.036225428646790236,[135.],[2.],0.16666666666666666,[700.],[7],[7],[0.22898003],[3.07358095e-07],819186360.0,0.07325614713741149,[3.04023897],[0.60435511],4,unexplained,0
32.0,0.0,0.13028962394276228,[0.16730196],['FS'],0.2582086258167565,['L56'],[0.73701129],0.0,[0.68846695],0.07919562963392002,[90.],[2.],0.16666666666666666,[600.],[6],[5],[0.31029412],[0.00033954],819186360.0,0.29910934358024666,[9.31060436],[0.17855946],1,multi-source1,2
40.0,0.0,0.03638469457920339,[0.19725098],['RS'],0.175343568547137,['L56'],[0.06045025],0.3333333333333333,[1.23795715],0.011294882705594023,[135.],[2.],0.16666666666666666,[200.],[5],[4],[-0.19937206],[0.51528711],819186360.0,0.18179222838950576,[1.7731328],[0.65929648],5,stimulus1,1
51.0,0.0,0.050417077535254665,[0.10312549],['RS'],0.13181844736852555,['L56'],[0.73408953],0.3333333333333333,[4.28069904],0.05542363246836446,[135.],[2.],0.16666666666666666,[500.],[6],[4],[0.26621457],[1.65640976e-09],819186360.0,0.15020607674942815,[3.34342663],[1.24991625],5,stimulus1,1
53.0,0.0,0.06739460698612756,[0.59942353],['RS'],0.3169636503351395,['L56'],[0.28623116],0.0,[0.20656689],0.0,[90.],[2.],0.16666666666666666,[800.],[6],[3],[-0.57992278],[0.00236299],819186360.0,0.4161731346522054,[2.83413663],[0.76917923],8,stimulus2,1
56.0,0.007316175299647542,0.029099740280308418,[0.06034118],['RS'],0.10714568071529085,['L56'],[0.33448906],0.0,[1.8888266],0.031897248955978494,[45.],[2.],0.16666666666666666,[1300.],[4],[4],[0.34722222],[0.65829253],819186360.0,0.09386426204267884,[2.27936338],[0.65929648],2,unexplained,0
57.0,0.005561897688344075,0.042492820293164854,[0.05606275],['RS'],0.2004600898283627,['L56'],[0.31029234],0.0,[0.56177938],0.0,[0.],[2.],0.16666666666666666,[800.],[2],[4],[0.53885381],[0.03991237],819186360.0,0.1829406668780315,[3.39349899],[0.57688442],5,stimulus1,1
60.0,0.0,0.03926684143601766,[0.03894902],['RS'],0.09172534184298656,['L56'],[0.1323773],0.0,[0.55475327],0.0,[135.],[2.],0.16666666666666666,[800.],[5],[5],[0.42311771],[0.25229302],819186360.0,0.08955163974518354,[3.57420822],[0.53567839],7,unexplained,0
62.0,0.0,0.04110279643137582,[0.11168235],['RS'],0.19376641157729782,['L56'],[0.77745663],0.0,[1.07214707],0.07331860233670795,[90.],[2.],0.16666666666666666,[1200.],[4],[5],[0.25964706],[0.04247076],819186360.0,0.22656497739227976,[13.33046682],[0.60435511],8,stimulus2,1
64.0,0.0,0.06834896098340268,[0.02611373],['RS'],0.16749124140697264,['L56'],[0.09757124],0.0,[0.29358087],0.014327835942497823,[0.],[2.],0.16666666666666666,[1100.],[6],[5],[0.2635428],[0.00600934],819186360.0,0.12437532178795416,[5.44024514],[0.56314908],5,stimulus1,1
69.0,0.0,0.07334384711686263,[0.009],['RS'],0.0,['L56'],[0.40561437],0.0,[0.51224819],0.0,[45.],[2.],0.16666666666666666,[600.],[5],[5],[-0.74603175],[0.01049321],819186360.0,0.05349368917605517,[5.04374543],[0.67303183],7,unexplained,0
72.0,0.0,0.03391527010352968,[0.04322745],['RS'],0.07048788225385519,['L56'],[0.05531544],0.0,[0.11690883],0.057795122914571694,[0.],[2.],0.16666666666666666,[400.],[4],[4],[0.57138912],[0.00412845],819186360.0,0.0795892065772807,[10.22057526],[0.53567839],4,unexplained,0
75.0,0.0,0.0561010350296145,[1.04438039],['FS'],0.14907256241522274,['L56'],[0.35504144],0.0,[0.69044149],0.0889197155665934,[0.],[2.],0.16666666666666666,[600.],[5],[4],[0.13830524],[0.35248511],819186360.0,0.11574889904663958,[9.80735078],[0.21976549],5,stimulus1,1
76.0,0.0,0.024345272154462805,[0.47107059],['RS'],0.09511868724930798,['L56'],[0.3343269],0.0,[3.09749897],0.03760666511164697,[90.],[2.],0.16666666666666666,[2300.],[6],[5],[0.46831413],[0.00103241],819186360.0,0.019380793979213017,[5.19192292],[0.54941374],4,unexplained,0
79.0,0.0,0.03225623318974136,[0.25714902],['RS'],0.0994923052536335,['L56'],[0.1855673],0.0,[0.00373536],0.0,[0.],[2.],0.16666666666666666,[500.],[4],[5],[0.243632],[0.45622912],819186360.0,0.07924023665727051,[8.92195715],[0.56314908],7,unexplained,0
81.0,0.0,0.08212637379758092,[0.01755686],['FS'],0.014403011312219705,['L56'],[0.10817225],0.0,[0.20634613],0.10369904632143723,[135.],[2.],0.16666666666666666,[700.],[6],[4],[0.41542777],[1.08275997e-05],819186360.0,0.03373735090332939,[12.97445333],[0.20603015],9,unexplained,1
82.0,0.0,0.014243953890002815,[0.05606275],['RS'],0.05089832635710441,['L56'],[0.48225054],0.0,[0.39331515],0.0,[0.],[2.],0.16666666666666666,[1100.],[5],[5],[0.34857961],[0.00012346],819186360.0,0.04799079827001875,[6.26200301],[0.50820771],9,unexplained,0
83.0,0.0,0.028374513970697502,[0.13307451],['RS'],0.1241708591858246,['L56'],[0.11831304],0.0,[0.26246615],0.057818191396235785,[0.],[2.],0.16666666666666666,[400.],[4],[3],[0.26760563],[0.09008189],819186360.0,0.09991645625550431,[6.42404982],[0.57688442],4,unexplained,0
84.0,0.0,0.03301637583349566,[0.13735294],['RS'],0.25764328916856283,['L56'],[0.17736915],0.0,[2.600065],0.08358828442802493,[90.],[2.],0.16666666666666666,[500.],[4],[5],[0.28770614],[0.05735259],819186360.0,0.27257458520070504,[5.31429937],[0.53567839],8,stimulus2,1
85.0,0.0,0.034498706420536006,[0.64648627],['RS'],0.2187545124784684,['L56'],[0.40603706],0.3333333333333333,[3.56253367],0.026070546810199248,[135.],[2.],0.16666666666666666,[300.],[4],[4],[-0.432],[0.1745708],819186360.0,0.23567353891852472,[4.08278435],[0.57688442],8,stimulus2,1
86.0,0.0,0.02577069672563821,[0.05178431],['RS'],0.11160649710182521,['L56'],[0.22633381],0.0,[0.23000688],0.04411696275911705,[135.],[2.],0.16666666666666666,[600.],[4],[3],[0.21302817],[1.02042503e-16],819186360.0,0.05727212263586619,[6.66808886],[0.61809045],4,unexplained,0
87.0,0.0,0.03782533160832191,[0.12023922],['RS'],0.07107613735217493,['L56'],[0.72398313],0.0,[4.26570328],0.014536546430400654,[45.],[2.],0.16666666666666666,[400.],[3],[4],[0.43667084],[0.00087193],819186360.0,0.046616931829474906,[1.19561793],[0.6318258],7,unexplained,0
90.0,0.0,0.0360875848127314,[0.58658824],['RS'],0.28229572776375683,['L56'],[0.03984158],0.0,[4.05706355],0.019226728458688447,[0.],[2.],0.16666666666666666,[700.],[5],[3],[-0.14506881],[0.4007681],819186360.0,0.3402397251926055,[4.46113155],[0.60435511],8,stimulus2,1
91.0,0.0,0.025285725904593593,[0.02183529],['RS'],0.0,['L56'],[0.54918865],0.0,[3.16347585],0.007877014680951432,[45.],[2.],0.16666666666666666,[600.],[4],[4],[0.30274262],[0.01071775],819186360.0,0.035405317959036606,[3.41562873],[0.60435511],7,unexplained,0
93.0,0.0,0.02463746499582007,[0.24003529],['FS'],0.018914051891101492,['L4'],[0.0338849],0.0,[1.31391356],0.0,[90.],[2.],0.16666666666666666,[400.],[5],[4],[-0.06637466],[0.75898142],819186360.0,0.037695589049417146,[4.35038086],[0.26097152],7,unexplained,0
94.0,0.0,0.06431580830537258,[0.64648627],['RS'],0.3165854232230008,['L4'],[0.04009372],0.3333333333333333,[0.70834744],0.04137902341218933,[0.],[2.],0.16666666666666666,[600.],[5],[4],[-0.03],[0.82036821],819186360.0,0.2968273948615744,[4.14315673],[0.4120603],8,stimulus2,1
95.0,0.0,0.02977491767705929,[0.2272],['FS'],0.04745978320662969,['L4'],[0.17520283],0.0,[4.11163496],0.03359520081827969,[135.],[2.],0.16666666666666666,[700.],[4],[4],[0.19248826],[0.05819143],819186360.0,0.05498653418011932,[11.97168029],[0.24723618],4,unexplained,0
99.0,0.0,0.04751660133708415,[0.1587451],['RS'],0.1163140132359414,['L56'],[0.02813666],0.3333333333333333,[0.15097899],0.03856210899560166,[0.],[2.],0.16666666666666666,[500.],[5],[5],[0.42832667],[0.0011398],819186360.0,0.12664125232436946,[7.37460891],[0.78291457],5,stimulus1,1
100.0,0.0,0.014645341553920499,[0.11168235],['RS'],0.06981458396954446,['L4'],[0.09634451],0.3333333333333333,[0.82517923],0.01051152769618573,[135.],[2.],0.16666666666666666,[600.],[4],[4],[0.46542328],[0.00013509],819186360.0,0.0624217776272429,[2.43957455],[0.65929648],4,unexplained,0
102.0,0.0,0.007976116905299558,[0.56091765],['RS'],0.0401463346088631,['L4'],[0.03242126],0.3333333333333333,[5.68392099],0.0,[90.],[2.],0.16666666666666666,[300.],[7],[4],[-0.38386308],[0.26523109],819186360.0,0.04210579747571672,[1.56937601],[0.67303183],9,unexplained,0
103.0,0.0,0.03428985761979042,[0.92886275],['RS'],0.09023438984039527,['L4'],[0.28279573],0.3333333333333333,[2.20935761],0.03892494949689183,[0.],[2.],0.16666666666666666,[400.],[5],[4],[0.57449963],[0.09839363],819186360.0,0.051380029065082836,[4.12174086],[0.67303183],4,unexplained,0
104.0,0.0,0.14397052895594398,[0.39833725],['FS'],0.3778999243304076,['L4'],[0.28983783],0.6666666666666666,[4.43937902],0.15547717287946222,[135.],[2.],0.16666666666666666,[300.],[5],[4],[0.16760563],[0.35147681],819186360.0,0.12678219701442242,[10.05812052],[0.20603015],3,multi-source2,3
108.0,0.0,0.04437524173494585,[0.48390588],['RS'],0.08773347952066717,['L4'],[0.12601217],0.0,[2.54630378],0.028517871932630667,[90.],[2.],0.16666666666666666,[600.],[5],[4],[-0.02700208],[0.89899734],819186360.0,0.049929127007606586,[2.55063118],[0.60435511],4,unexplained,0
110.0,0.0,0.015493984534049775,[0.01755686],['RS'],0.10198597341271905,['L4'],[0.06225946],0.0,[0.26859213],0.0076130232529345145,[0.],[2.],0.16666666666666666,[500.],[5],[4],[0.43632166],[0.00023421],819186360.0,0.10302485782174702,[1.97933712],[0.6318258],5,stimulus1,1
114.0,0.0,0.10983040312709444,[0.6636],['RS'],0.09913848175041465,['L4'],[0.20425728],0.3333333333333333,[2.5371075],0.0,[135.],[2.],0.16666666666666666,[300.],[4],[3],[0.44869215],[0.00458408],819186360.0,0.1269995014692194,[12.27007487],[1.82680067],1,multi-source1,2
125.0,0.0,0.06686967163640505,[0.02611373],['RS'],0.21695910002185875,['L23'],[0.2957594],0.0,[0.26295133],0.16015103526952107,[135.],[2.],0.16666666666666666,[600.],[5],[3],[0.30195453],[0.32825082],819186360.0,0.08711587084798489,[4.68304084],[1.74438861],9,unexplained,1
134.0,0.0,0.06448673897400621,[0.12023922],['FS'],0.18398738449045526,['L23'],[0.26291894],0.0,[0.06350826],0.11490396331163055,[135.],[2.],0.16666666666666666,[800.],[2],[4],[0.21783126],[0.42843234],819186360.0,0.09180400116786998,[6.45382809],[0.30217755],9,unexplained,1
139.0,0.0,0.07104750098520836,[0.01755686],['RS'],0.031346694249322925,['L23'],[0.24870686],0.0,[0.96733327],0.08177647561323369,[0.],[2.],0.16666666666666666,[400.],[5],[3],[-0.34605263],[0.27551551],819186360.0,0.056530629504285446,[8.21870048],[1.7718593],4,unexplained,0
1.0,0.0,0.023397558036789022,[0.02611373],['FS'],0.06222291822251576,['L56'],[0.0066678],0.0,[1.09011646],0.0,[90.],[2.],0.3333333333333333,[1100.],[6],[7],[0.67001115],[0.00121656],819186360.0,0.00668098735427849,[12.26302076],[0.24723618],7,unexplained,0
3.0,0.0,0.06837763460311767,[0.02183529],['FS'],0.0,['L56'],[0.00298041],0.0,[2.63568194],0.0,[90.],[2.],0.3333333333333333,[800.],[2],[4],[0.39346625],[0.00395846],819186360.0,0.030669570616142706,[17.20233126],[0.24723618],7,unexplained,0
11.0,0.0,0.21162754329846206,[0.15446667],['RS'],0.2907168177671455,['L56'],[0.2346208],0.0,[2.52653019],0.0,[90.],[2.],0.3333333333333333,[400.],[1],[7],[-0.54869234],[0.00034157],819186360.0,0.1007819104122041,[6.60515756],[0.8241206],1,multi-source1,2
22.0,0.0,0.06201538942353115,[nan],['RS'],0.10308574968493008,['L56'],[0.47851261],0.0,[0.32347075],0.0,[90.],[2.],0.3333333333333333,[600.],[1],[5],[0.93241236],[0.01506771],819186360.0,0.033666422407801024,[2.55123943],[0.67303183],7,unexplained,0
39.0,0.0,0.1675969626126571,[0.47534902],['FS'],0.21754102909909284,['L56'],[0.18816641],0.0,[0.11676838],0.0,[45.],[2.],0.3333333333333333,[700.],[2],[6],[0.54118549],[0.0006574],819186360.0,0.07558874883396824,[9.62020308],[0.27470687],6,behavior,1
43.0,0.027074156166104202,0.06484839328033128,[nan],['RS'],0.1488878317810417,['L56'],[0.03477673],0.3333333333333333,[0.12820021],0.0,[135.],[2.],0.3333333333333333,[300.],[5],[2],[0.45582048],[0.00141948],819186360.0,0.027702400016349226,[2.82179298],[0.54941374],2,unexplained,0
44.0,0.0,0.0401961200906777,[0.29137647],['RS'],0.09539519129469516,['L56'],[0.14979894],0.0,[1.41796995],0.0,[0.],[2.],0.3333333333333333,[800.],[5],[5],[0.66325661],[0.00301902],819186360.0,0.026976666282802174,[3.27397333],[0.64556114],7,unexplained,0
55.0,0.0,0.011885404460783367,[0.50101961],['RS'],0.10345866362157419,['L56'],[0.09990625],0.0,[5.4971134],0.0,[90.],[2.],0.3333333333333333,[600.],[1],[6],[0.10613811],[0.13364806],819186360.0,0.0994263050406206,[9.43633273],[0.52194305],9,unexplained,0
58.0,0.0,0.027626481149784988,[0.05178431],['RS'],0.12395625853821042,['L56'],[0.05531489],0.0,[0.65845741],0.0,[90.],[2.],0.3333333333333333,[1000.],[2],[5],[0.31423764],[0.00338488],819186360.0,0.10647768081180467,[14.19442435],[0.50820771],5,stimulus1,1
60.0,0.0,0.04570757579290108,[0.94597647],['RS'],0.09551326696105689,['L56'],[0.14824449],0.0,[0.42029788],0.0,[135.],[2.],0.3333333333333333,[500.],[1],[7],[-0.40833333],[0.00592184],819186360.0,0.07102317463571436,[18.99045262],[0.56314908],7,unexplained,0
61.0,0.008908034931387521,0.06451391528541799,[0.11596078],['RS'],0.2124535443385997,['L56'],[0.06583322],0.0,[0.27912835],0.0,[90.],[2.],0.3333333333333333,[800.],[4],[5],[0.56420783],[0.0021723],819186360.0,0.18070436734796363,[16.64929246],[0.54941374],5,stimulus1,1
64.0,0.0,0.08922734941549415,[0.26142745],['FS'],0.3111778012454879,['L56'],[0.15479334],0.0,[0.92088059],0.0,[45.],[2.],0.3333333333333333,[800.],[1],[5],[0.05767108],[0.81251098],819186360.0,0.11509783029502756,[10.88720547],[0.19229481],5,stimulus1,1
71.0,0.0,0.00881944849354297,[0.26142745],['RS'],0.025396678830739927,['L56'],[0.04599416],0.0,[0.95024466],0.0,[45.],[2.],0.3333333333333333,[1300.],[1],[7],[0.45145122],[0.00024067],819186360.0,0.04988409190331733,[2.79823555],[0.61809045],9,unexplained,0
80.0,0.016703613524493677,0.08541770140502943,[0.06461961],['FS'],0.3908184403045843,['L56'],[0.05896839],0.0,[1.47520772],0.0,[45.],[2.],0.3333333333333333,[900.],[1],[6],[0.22065433],[0.03112925],819186360.0,0.36372145005575424,[14.96865826],[0.20603015],8,stimulus2,1
81.0,0.0,0.04979549379775483,[0.02611373],['RS'],0.165551283191794,['L56'],[0.03809368],0.0,[0.56018722],0.0,[45.],[2.],0.3333333333333333,[1500.],[4],[7],[0.30316071],[0.10418404],819186360.0,0.16295290609273053,[12.68215951],[0.50820771],5,stimulus1,1
88.0,0.0,0.03246229864819037,[0.08173333],['RS'],0.0690248775569329,['L56'],[0.12814261],0.0,[4.93943429],0.0,[135.],[2.],0.3333333333333333,[1600.],[1],[6],[0.18759897],[0.05714527],819186360.0,0.04622593613568018,[3.72849921],[0.60435511],7,unexplained,0
90.0,0.0,0.02242346419184802,[0.06889804],['RS'],0.0,['L56'],[0.17633807],0.0,[1.32286849],0.0,[135.],[2.],0.3333333333333333,[400.],[2],[5],[0.11395647],[0.44351803],819186360.0,0.04292183570873172,[10.33967361],[0.59061977],7,unexplained,0
101.0,0.0,0.04041049805833565,[0.62937255],['RS'],0.13362013010931878,['L56'],[0.11731183],0.3333333333333333,[0.07454848],0.0,[90.],[2.],0.3333333333333333,[600.],[2],[4],[0.32965686],[0.32476106],819186360.0,0.11862240840467889,[3.00005443],[0.65929648],5,stimulus1,1
103.0,0.0,0.10964322784202137,[0.03894902],['FS'],0.2297470911609984,['L4'],[0.25329095],0.0,[1.69179756],0.0,[0.],[2.],0.3333333333333333,[800.],[1],[7],[0.40208996],[0.19673263],819186360.0,0.15711731457972716,[13.65239943],[0.19229481],1,multi-source1,2
104.0,0.0,0.03969000161848035,[0.08601176],['RS'],0.10227021561748946,['L4'],[0.04605763],0.0,[0.59675925],0.0,[135.],[2.],0.3333333333333333,[800.],[1],[7],[0.53743514],[8.41724128e-05],819186360.0,0.039588892357919604,[5.32092052],[0.70050251],7,unexplained,0
106.0,0.0,0.013592367458638987,[0.03467059],['RS'],0.08693668729819666,['L4'],[0.1540293],0.3333333333333333,[0.70306457],0.0,[90.],[2.],0.3333333333333333,[1300.],[4],[7],[0.125],[0.72045261],819186360.0,0.08035415864015301,[2.4116285],[0.67303183],9,unexplained,0
109.0,0.0,0.01445912278500241,[0.06461961],['RS'],0.06733580742078556,['L4'],[0.56552997],0.0,[3.50419931],0.0,[135.],[2.],0.3333333333333333,[300.],[2],[6],[0.36102083],[0.12336212],819186360.0,0.0406648324398738,[1.60955398],[0.64556114],9,unexplained,0
119.0,0.026127171190351794,0.02199190577795207,[0.77056078],['FS'],0.26102251819707656,['L4'],[0.13475794],0.3333333333333333,[6.71077264],0.0,[135.],[2.],0.3333333333333333,[1400.],[1],[4],[-0.19804217],[0.05260451],819186360.0,0.25920049010880747,[5.71650183],[0.37085427],8,stimulus2,1
127.0,0.0,0.049858099293301227,[0.009],['FS'],0.1914468174007953,['L23'],[0.01958558],0.3333333333333333,[4.76944372],0.0,[45.],[2.],0.3333333333333333,[800.],[2],[5],[0.00490196],[0.98623028],819186360.0,0.03770847146880998,[5.98572964],[0.26097152],7,unexplained,0
134.0,0.03277187640275532,0.07372628755381898,[0.48390588],['FS'],0.39186101037485094,['L23'],[0.3000152],0.0,[1.26553971],0.0,[0.],[2.],0.3333333333333333,[1400.],[2],[5],[0.6341422],[0.00302444],819186360.0,0.30987214575357996,[12.77771499],[0.26097152],8,stimulus2,1
135.0,0.009954024531005069,0.025085543286862168,[0.13307451],['RS'],0.1917496430512994,['L23'],[0.00345099],0.0,[0.56871949],0.0,[45.],[2.],0.3333333333333333,[900.],[2],[6],[0.10340254],[0.38534333],819186360.0,0.16320165862555677,[1.23396079],[0.81038526],8,stimulus2,1
139.0,0.022240049266989925,0.06411947084305566,[0.05606275],['FS'],0.15632997394434406,['L23'],[0.07773707],0.0,[4.57197978],0.0,[45.],[2.],0.3333333333333333,[1200.],[2],[5],[0.24233854],[0.06066995],819186360.0,0.11649298184811692,[17.36080853],[0.3159129],8,stimulus2,1
0.0,0.0,0.10605368066137282,[0.13307451],['FS'],0.14608215607959132,['L56'],[0.00622257],0.6666666666666666,[1.56014394],0.0,[135.],[2.],0.5,[1900.],[6],[3],[0.41695652],[0.04925619],819186360.0,0.042705938714504434,[10.91186855],[0.17855946],6,behavior,1
2.0,0.0,0.24541048140552793,[0.08173333],['RS'],0.25475118566145855,['L56'],[0.02345525],0.6666666666666666,[3.46284547],0.0,[90.],[2.],0.5,[1800.],[7],[6],[0.60518791],[0.00247249],819186360.0,0.05063934272908448,[11.1798722],[0.42579564],6,behavior,1
22.0,0.0,0.08493322165427927,[nan],['RS'],0.21808974141347157,['L56'],[0.21608482],0.0,[0.74925996],0.0800026118261277,[45.],[2.],0.5,[1100.],[3],[2],[-1.],[2.20556075e-08],819186360.0,0.1778540749619189,[1.71948613],[0.68676717],8,stimulus2,1
38.0,0.0,0.04960175895245513,[nan],['RS'],0.09040188692321109,['L56'],[0.25020134],0.0,[0.17452167],0.03951599656822582,[0.],[2.],0.5,[300.],[6],[1],[-0.36607143],[0.32543557],819186360.0,0.02251309215896329,[1.99799373],[0.60435511],4,unexplained,0
45.0,0.0,0.04435616938759548,[0.13735294],['RS'],0.12433098491127856,['L56'],[0.10389453],0.0,[0.3784095],0.0,[0.],[2.],0.5,[1400.],[2],[2],[0.73874334],[0.01639919],819186360.0,0.05609692231359218,[3.71646005],[0.64556114],7,unexplained,0
