unit,area LFPs,behavior,c50_dg,cell_type,full model,layer,lifetime_sparseness_dg,max_state,mod_idx_dg,"other area
population activity",pref_ori_dg,pref_tf_dg,probe,rf_area,rf_x,rf_y,run_mod_dg,run_pval_dg,session,state,stimulus,total_rate,wf_duration,label,n_sources,cluster_name
114.0,0.0,0.036995729356292584,[0.35127451],['FS'],0.046989295615751714,['L4'],[0.08462895],0.0,[0.73677044],0.06405526304188076,[45.],[2.],0.16666666666666666,[900.],[6],[1],[0.33021914],[8.07323491e-09],829720705.0,3.474306440034436e-05,0.12463574736426294,[16.07204788],[0.28844221],8,1,stimulus2
122.0,0.05248945304175854,0.09381707550627516,[0.53952549],['FS'],0.14811150723612973,['L4'],[0.09168786],0.0,[0.92884007],0.24899830559419542,[135.],[2.],0.16666666666666666,[700.],[7],[2],[-0.24026382],[0.32507424],829720705.0,0.018491408575667823,0.13767047949420996,[13.08239029],[0.3159129],3,2,stimulus+behavior
123.0,0.0,0.016864715841941425,[1.05293725],['RS'],0.130570149609763,['L4'],[0.09085384],0.0,[2.05239944],0.02614781933873851,[0.],[2.],0.16666666666666666,[1200.],[7],[2],[-0.02155483],[0.88743766],829720705.0,0.00015553666391128208,0.11725929783128737,[1.25560217],[0.6318258],8,1,stimulus2
136.0,0.048265903609017745,0.0719874555968473,[0.02183529],['FS'],0.17541611090304882,['L23'],[0.21829016],0.0,[4.18425897],0.10404095798974278,[45.],[2.],0.16666666666666666,[2200.],[5],[3],[0.81493506],[0.00449544],829720705.0,0.013973879096711394,0.09478471099080246,[10.10723735],[0.35711893],5,1,behavior
137.0,0.011704701303198428,0.044977324246258554,[0.04750588],['RS'],0.2522600546875686,['L23'],[0.13583132],0.0,[0.35443131],0.03675127854258973,[90.],[2.],0.16666666666666666,[1700.],[5],[3],[0.10427792],[0.13908654],829720705.0,0.006169606863523724,0.2564630420269921,[1.77786945],[0.43953099],7,1,stimulus1
13.0,0.242636689040766,0.3103257635046016,[0.03039216],['FS'],0.35065274408949787,['L56'],[0.03385611],0.0,[0.45917155],0.03405757696667755,[45.],[2.],0.3333333333333333,[300.],[2],[1],[0.28290335],[0.01052242],829720705.0,0.10813717450919888,0.2819144840330323,[13.19231178],[0.28844221],3,3,stimulus+behavior
22.0,0.1566375225039254,0.22386910608492006,[0.09884706],['RS'],0.24262371019994317,['L56'],[0.01956791],0.0,[0.8201539],0.2518987510423375,[135.],[2.],0.3333333333333333,[1000.],[1],[5],[0.24356293],[0.00081359],829720705.0,0.0393591787840303,0.22142156274885946,[7.37209774],[0.42579564],4,4,multi-source1
28.0,0.07199231026215125,0.1925736183270135,[0.02611373],['RS'],0.15025575056092022,['L56'],[0.06144162],0.0,[0.60906154],0.13331876594997377,[0.],[2.],0.3333333333333333,[1700.],[3],[5],[0.52966841],[6.41604903e-06],829720705.0,0.009152190614914013,0.08177505970862833,[5.16731055],[0.48073702],3,2,stimulus+behavior
35.0,0.06898052600619953,0.24406107635456578,[nan],['RS'],0.37585662523298213,['L56'],[0.4833672],0.0,[1.33609519],0.0,[0.],[2.],0.3333333333333333,[100.],[7],[3],[0.92356688],[4.98300933e-05],829720705.0,0.02116790382452536,0.1783010920167526,[1.23148383],[0.7279732],3,2,stimulus+behavior
38.0,0.04318465821317123,0.05985061141347834,[0.03467059],['RS'],0.17965745894882648,['L56'],[0.41436394],0.0,[1.75374719],0.09956200945361919,[90.],[2.],0.3333333333333333,[400.],[2],[6],[0.80161199],[6.59816278e-05],829720705.0,0.01859771184089578,0.5077425435381345,[2.44296142],[0.70050251],7,1,stimulus1
41.0,0.013708806313715183,0.21076447839165519,[0.21436471],['RS'],0.2521594496517296,['L56'],[0.67639554],0.0,[1.23549236],0.12328845407326113,[0.],[2.],0.3333333333333333,[400.],[7],[4],[0.34006352],[1.06966156e-07],829720705.0,0.011292120920480375,0.10266848105346504,[3.070457],[0.67303183],6,3,multi-source2
55.0,0.09461707220235109,0.23438382976109517,[1.05293725],['RS'],0.22946046846501938,['L56'],[0.02744756],0.0,[0.51835304],0.1459750062187619,[135.],[2.],0.3333333333333333,[600.],[7],[1],[-0.56333677],[3.93795462e-05],829720705.0,0.01415496701181762,0.16001303612994264,[4.74827994],[0.57688442],6,3,multi-source2
59.0,0.02184040252497419,0.15364509386410466,[0.04322745],['FS'],0.19675674267870388,['L56'],[0.07676127],0.0,[0.56882384],0.18190953664526105,[90.],[2.],0.3333333333333333,[600.],[3],[3],[0.57239918],[0.0002742],829720705.0,0.0013033442280703245,0.12042646694693042,[7.65258516],[0.28844221],6,3,multi-source2
68.0,0.028266473493978483,0.03322156798913776,[0.17158039],['RS'],0.26660302848607537,['L56'],[0.55847697],0.0,[1.2109742],0.31066118294140227,[45.],[2.],0.3333333333333333,[300.],[2],[5],[0.58484539],[1.52825813e-10],829720705.0,0.0044362933659395365,0.14175662322168242,[2.51288322],[0.56314908],3,2,stimulus+behavior
69.0,0.16449211382792242,0.2392385063794804,[0.03039216],['RS'],0.278580236153335,['L56'],[0.05387082],0.0,[1.09513748],0.03299401237457824,[0.],[2.],0.3333333333333333,[600.],[1],[5],[0.40832049],[5.14241887e-15],829720705.0,0.04782498263263504,0.26261885316506395,[11.27391385],[0.61809045],3,3,stimulus+behavior
70.0,0.07646159211744985,0.14769773252037752,[0.21436471],['RS'],0.17384664895842264,['L56'],[0.16934966],0.0,[0.14334747],0.0647785842186781,[90.],[2.],0.3333333333333333,[600.],[3],[5],[-0.03043225],[0.76476579],829720705.0,0.02588322246278536,0.294768346262997,[5.34536604],[0.60435511],3,2,stimulus+behavior
72.0,0.09559796342738495,0.2124647355236645,[0.02183529],['FS'],0.3185251508877949,['L56'],[0.12352902],0.0,[2.2108987],0.03494630821943372,[90.],[2.],0.3333333333333333,[800.],[1],[7],[0.54766518],[1.23826312e-12],829720705.0,0.0322593081253056,0.2315832206406366,[9.92439323],[0.24723618],3,2,stimulus+behavior
77.0,0.0,0.03800925253385275,[0.49246275],['RS'],0.08430127610484758,['L56'],[0.17800459],0.3333333333333333,[1.00211499],0.07957123500247046,[45.],[2.],0.3333333333333333,[900.],[4],[6],[0.22371968],[2.98704524e-06],829720705.0,2.603588399057166e-05,0.059147608376154626,[6.50472739],[0.52194305],1,0,unexplained
79.0,0.03865545193537547,0.07524562077458219,[0.16302353],['RS'],0.1365754526558082,['L56'],[0.01155401],0.0,[3.07097727],0.03517441734408464,[90.],[2.],0.3333333333333333,[900.],[3],[5],[0.30097249],[7.77773557e-05],829720705.0,0.0162781082519738,0.173714167999576,[8.68450679],[0.54941374],8,1,stimulus2
83.0,0.0,0.02427494137534898,[0.11168235],['RS'],0.09854457229340793,['L56'],[0.08769254],0.0,[3.4560702],0.009854390304156269,[90.],[2.],0.3333333333333333,[400.],[3],[5],[0.10689354],[0.12592279],829720705.0,0.0011456516747400335,0.06911791618748815,[5.99596882],[0.59061977],1,0,unexplained
85.0,0.0,0.07155307940158169,[0.21864314],['RS'],0.13137910412712347,['L56'],[0.27413815],0.0,[0.13656584],0.20780156548585435,[0.],[2.],0.3333333333333333,[500.],[3],[5],[0.34227129],[6.71086082e-07],829720705.0,0.0018242305029963156,0.06849910914137639,[10.27710317],[0.49447236],5,1,behavior
86.0,0.030718595509694226,0.10194118429186319,[1.04438039],['RS'],0.17222248910654803,['L56'],[0.10705916],0.0,[0.04054622],0.0,[0.],[2.],0.3333333333333333,[400.],[2],[7],[0.40435835],[0.00093076],829720705.0,0.017401708532424287,0.21254092206704311,[13.07737596],[0.60435511],3,2,stimulus+behavior
89.0,0.17268494197550027,0.29236721497482615,[nan],['RS'],0.33158983683986254,['L56'],[0.06141181],0.0,[0.65481562],0.1708505745729685,[0.],[2.],0.3333333333333333,[800.],[1],[7],[0.26168224],[1.85708916e-07],829720705.0,0.0657797057946792,0.25093191568781326,[20.56020821],[0.57688442],4,4,multi-source1
90.0,0.0,0.05619802638543685,[0.08601176],['RS'],0.07431678641932604,['L4'],[0.0751081],0.0,[0.33994816],0.028374075723080306,[45.],[2.],0.3333333333333333,[500.],[3],[5],[0.26071911],[8.65314275e-07],829720705.0,0.003642563135487964,0.10762092715015155,[10.86828743],[0.57688442],8,1,stimulus2
92.0,0.006357909909737192,0.11389364210916082,[0.56519608],['FS'],0.1834498718146202,['L4'],[0.03653812],0.0,[0.30675027],0.021972671321943006,[0.],[2.],0.3333333333333333,[900.],[2],[6],[0.27783822],[0.00208511],829720705.0,0.020985262160256757,0.1866055996428499,[10.44695611],[0.24723618],3,2,stimulus+behavior
93.0,0.06775088595466142,0.07525986987127975,[0.19297255],['FS'],0.15463368716885498,['L4'],[0.04501551],0.0,[1.16476019],0.10399367778420832,[90.],[2.],0.3333333333333333,[1000.],[1],[4],[0.36807123],[8.26880153e-06],829720705.0,0.009956517900842177,0.4150970012485521,[10.05123277],[0.32964824],2,2,stimulus+population
106.0,0.0,0.01005681484656984,[0.59942353],['RS'],0.18623680235547263,['L4'],[0.34929409],0.0,[0.18378437],0.07342692947488738,[45.],[2.],0.3333333333333333,[3800.],[2],[1],[-0.3791423],[0.00473142],829720705.0,6.38279040240608e-05,0.1146963337612642,[1.91209596],[0.67303183],8,1,stimulus2
113.0,0.06120834343907637,0.11843408407931841,[0.43684314],['FS'],0.16231707673229728,['L4'],[0.16958142],0.0,[1.60031977],0.0,[0.],[2.],0.3333333333333333,[800.],[3],[6],[-0.07806141],[0.42809076],829720705.0,0.03224715237511979,0.17442862179900076,[9.15515348],[0.27470687],3,2,stimulus+behavior
116.0,0.015553095146512153,0.04488502815381923,[0.49246275],['RS'],0.1247880516631997,['L4'],[0.52934344],0.0,[1.27467649],0.0,[45.],[2.],0.3333333333333333,[400.],[2],[1],[0.45986622],[0.00450133],829720705.0,0.0037454280165845734,0.08704100491403377,[1.73524084],[0.75544389],1,0,unexplained
127.0,0.0,0.03761977353649124,[0.02611373],['RS'],0.06893853285183245,['L23'],[0.52636484],0.0,[7.61873281],0.0,[135.],[2.],0.3333333333333333,[400.],[2],[6],[0.42813765],[0.00111577],829720705.0,0.0003874539894610507,0.3794578406551697,[1.84667557],[0.68676717],7,1,stimulus1
2.0,0.10950634947344615,0.2513230079163022,[0.12023922],['RS'],0.33962607007455525,['L56'],[0.41075961],0.0,[1.06677761],0.06883779970643755,[90.],[2.],0.5,[800.],[1],[7],[0.48207048],[2.43188646e-07],829720705.0,0.03880645846344064,0.22225296248314502,[3.37636854],[0.71423786],3,3,stimulus+behavior
7.0,0.06749507184259887,0.324454334650455,[0.59942353],['RS'],0.3594993669240533,['L56'],[0.12243278],0.0,[0.93822973],0.0723190607497139,[90.],[2.],0.5,[900.],[3],[5],[0.76782859],[0.00817536],829720705.0,0.01135377392534831,0.09496484461811598,[1.91290539],[0.67303183],5,1,behavior
15.0,0.02949207898173347,0.03195835984695914,[0.09456863],['RS'],0.07383816650328581,['L56'],[0.03772778],0.0,[0.89816978],0.015373424025725302,[45.],[2.],0.5,[2200.],[3],[2],[0.1565599],[0.00746415],829720705.0,0.0004197674117053962,0.013702717291388344,[2.72006084],[0.74170854],1,0,unexplained
16.0,0.05938602124620447,0.2714952340483648,[0.20152941],['RS'],0.3845594895210954,['L56'],[0.55345405],0.0,[0.21223442],0.05558112753831701,[90.],[2.],0.5,[2000.],[6],[6],[0.58846806],[0.03699007],829720705.0,0.022723328988445934,0.22170199022462875,[2.16188419],[0.75544389],3,2,stimulus+behavior
18.0,0.03720935783646569,0.07623263677866984,[0.02183529],['RS'],0.08308877907161746,['L56'],[0.44408078],0.0,[1.23664728],0.0506443747976479,[135.],[2.],0.5,[1000.],[1],[4],[-0.04525194],[0.73950983],829720705.0,0.014307899551239211,0.07024557210840807,[9.12528794],[0.70050251],1,0,unexplained
22.0,0.0684274872518171,0.2294616136433955,[0.18441569],['RS'],0.3145327747611726,['L56'],[0.4939243],0.0,[1.18672183],0.03625603083281832,[0.],[2.],0.5,[1100.],[3],[5],[-0.16992481],[0.29444379],829720705.0,-1.4761992509293442e-05,0.06885665332425912,[2.73836663],[0.60435511],5,1,behavior
24.0,0.033378547145699475,0.05268095037683447,[0.03467059],['RS'],0.12584715024022064,['L56'],[0.27427593],0.0,[1.05647501],0.04818154387702005,[135.],[2.],0.5,[200.],[1],[2],[0.38384486],[7.97630408e-05],829720705.0,3.571561358060027e-05,0.03556711752882349,[1.07474013],[0.6318258],1,0,unexplained
29.0,0.037889141339006074,0.0947568521691794,[1.04865882],['RS'],0.4703648142950153,['L56'],[0.31421147],0.0,[0.1768217],0.1224873934576934,[90.],[2.],0.5,[1000.],[2],[3],[0.35979292],[0.20475355],829720705.0,0.00634529376124211,0.44085407595859943,[2.90031788],[0.64556114],2,2,stimulus+population
40.0,0.2169150760949708,0.22479110585286932,[0.28709804],['FS'],0.3767563772093228,['L56'],[0.12841224],0.0,[0.98001885],0.044003266743136905,[0.],[2.],0.5,[1500.],[2],[6],[0.53316646],[2.85545141e-06],829720705.0,0.0497282934401311,0.155581985641414,[14.37114813],[0.28844221],3,3,stimulus+behavior
44.0,0.0532324638352468,0.10447979799889535,[0.40261569],['FS'],0.3084054187146322,['L56'],[0.05768484],0.0,[0.17451931],0.22300574724316577,[0.],[2.],0.5,[1400.],[4],[6],[0.60522727],[3.20371814e-07],829720705.0,0.0020972200575192445,0.15875499056878045,[12.74843458],[0.24723618],6,3,multi-source2
46.0,0.14818174821530583,0.18420697235844036,[0.38978039],['FS'],0.3420935106691499,['L56'],[0.14423863],0.0,[0.92694833],0.020808607923662993,[90.],[2.],0.5,[900.],[2],[6],[0.35790144],[3.9416245e-06],829720705.0,0.013821417632937538,0.07459021669098057,[11.76942475],[0.24723618],3,2,stimulus+behavior
50.0,0.07852895702605259,0.18060307952204596,[0.009],['FS'],0.3348091968950223,['L56'],[0.02642223],0.0,[1.16708768],0.14242348518198011,[45.],[2.],0.5,[900.],[5],[7],[-0.96775233],[3.84692976e-13],829720705.0,0.014053305834098894,0.1623445125775464,[19.6027038],[0.23350084],6,3,multi-source2
52.0,0.101160760508203,0.41341370238530606,[0.11168235],['RS'],0.4454318298733925,['L56'],[0.09764146],0.0,[0.18559644],0.03510794403856556,[90.],[2.],0.5,[1700.],[4],[1],[0.27429325],[1.63965611e-07],829720705.0,0.010860015281053337,0.10628539725030484,[6.196361],[0.76917923],3,3,stimulus+behavior
58.0,0.1041004397835266,0.0463666245208868,[0.70210588],['FS'],0.27888320823176216,['L56'],[0.09526079],0.0,[0.89907432],0.015577419489269672,[0.],[2.],0.5,[500.],[3],[5],[0.14351852],[0.34221736],829720705.0,0.0027473940228021966,0.12377172671683452,[15.78939698],[0.28844221],3,2,stimulus+behavior
59.0,0.04547896724610996,0.04695795628884003,[0.18013725],['RS'],0.13757621964765446,['L56'],[0.16513383],0.0,[0.95135507],0.09588434114558944,[90.],[2.],0.5,[500.],[4],[1],[0.26960023],[0.00244002],829720705.0,0.004304921605788659,0.025046497358703013,[1.80847234],[0.65929648],1,0,unexplained
60.0,0.05389345030194224,0.050804760672309456,[0.45395686],['RS'],0.13876537039870362,['L56'],[0.15307928],0.0,[0.49822496],0.1268722398475641,[0.],[2.],0.5,[900.],[2],[6],[0.36439826],[0.1005619],829720705.0,0.002800084427152827,0.05834352389253119,[5.01668766],[0.74170854],5,1,behavior
67.0,0.023888453844625412,0.04346964417032162,[0.04322745],['RS'],0.08057558238002291,['L56'],[0.04495282],0.6666666666666666,[0.34411478],0.019262908002648536,[90.],[2.],0.5,[1800.],[4],[7],[0.20568851],[6.44584786e-05],829720705.0,0.003667389890711581,0.04703076330254492,[2.72906368],[0.67303183],1,0,unexplained
74.0,0.011551256340905569,0.0366748632784472,[0.12879608],['RS'],0.20550766189182051,['L56'],[0.36214427],0.0,[0.13564604],0.06849523546402056,[135.],[2.],0.5,[700.],[2],[7],[-0.06976744],[0.40368036],829720705.0,0.0002386569522623061,0.18018149709701275,[2.21510103],[0.56314908],7,1,stimulus1
80.0,0.12897896209144843,0.08042513883896285,[0.55663922],['FS'],0.17565301577436238,['L56'],[0.03819558],0.0,[1.92429458],0.15486805607916745,[90.],[2.],0.5,[1700.],[4],[7],[0.51779279],[5.57968357e-06],829720705.0,0.019506849613069765,0.08456635371718002,[18.52746351],[0.23350084],3,2,stimulus+behavior
81.0,0.06050157434800019,0.1879107626782827,[0.49674118],['RS'],0.2671161018649644,['L56'],[0.04890874],0.0,[1.28557695],0.13084049221797794,[45.],[2.],0.5,[1400.],[2],[7],[0.42249676],[3.92745152e-15],829720705.0,0.036968466248511446,0.30046339651749504,[13.32121585],[0.54941374],6,3,multi-source2
83.0,0.0,0.026909080433016364,[0.16302353],['RS'],0.07841137727903544,['L56'],[0.02902919],0.0,[0.28793447],0.017849499429997296,[45.],[2.],0.5,[1000.],[5],[6],[0.3857856],[1.13077455e-05],829720705.0,0.00011750960813692313,0.03740850305597583,[6.60288966],[0.64556114],1,0,unexplained
86.0,0.15767820334075766,0.10039747706006456,[0.81762353],['FS'],0.31734048101719203,['L56'],[0.17315966],0.0,[0.38545609],0.005157739521054694,[0.],[2.],0.5,[700.],[2],[7],[0.26225045],[0.00234551],829720705.0,0.02583781654298021,0.19987756183366948,[11.02438896],[0.24723618],3,3,stimulus+behavior
87.0,0.01313228312827297,0.018047208659214543,[0.61225882],['RS'],0.051783881838936785,['L56'],[0.18852669],0.0,[0.07274723],0.013457960020333327,[90.],[2.],0.5,[800.],[1],[5],[0.44986345],[3.8830995e-12],829720705.0,0.002548372223388773,0.02857195914302444,[1.30951443],[0.61809045],1,0,unexplained
89.0,0.0,0.040376383643109116,[0.21008627],['RS'],0.05336949211850757,['L56'],[0.07428776],0.0,[0.92503952],0.07314459625816727,[0.],[2.],0.5,[600.],[1],[6],[-0.20491803],[0.06121027],829720705.0,-0.00010043434371094228,0.09174741730399376,[11.15523037],[0.57688442],1,0,unexplained
90.0,0.2038198164495762,0.2646311221158844,[0.18869412],['RS'],0.3598941956166668,['L56'],[0.04944346],0.0,[0.72559166],0.02677026333443915,[90.],[2.],0.5,[1500.],[2],[1],[0.34441271],[3.17074508e-11],829720705.0,0.061038725553381454,0.3324740307133872,[14.91401994],[0.52194305],3,3,stimulus+behavior
91.0,0.10973725367392473,0.20491320707024405,[0.06034118],['RS'],0.27652256432510336,['L56'],[0.02877137],0.0,[0.00507515],0.06718211952758682,[45.],[2.],0.5,[800.],[1],[7],[0.35012705],[3.07167324e-11],829720705.0,0.03269511210646268,0.18997695124164016,[10.97107209],[0.6318258],3,3,stimulus+behavior
92.0,0.0,0.10300727814538269,[0.03039216],['RS'],0.22911956065340616,['L56'],[0.30671558],0.0,[0.84736599],0.20207870880282702,[90.],[2.],0.5,[2500.],[1],[7],[0.22567131],[4.56737016e-07],829720705.0,0.005453332538793187,0.2333303149760288,[7.56669468],[0.6318258],6,3,multi-source2
93.0,0.06631604845466395,0.06783722700495658,[0.03894902],['RS'],0.2394290790962316,['L56'],[0.09481691],0.0,[1.86845031],0.030246640154101036,[45.],[2.],0.5,[1400.],[5],[6],[-0.01628788],[0.94534441],829720705.0,0.010742473384011287,0.1922158855240226,[5.08881049],[0.64556114],7,1,stimulus1
95.0,0.01646625109136568,0.04674767634431598,[0.09884706],['RS'],0.24396306725482547,['L56'],[0.06109354],0.0,[1.11375152],0.0,[0.],[2.],0.5,[600.],[1],[1],[0.30878527],[5.63699407e-05],829720705.0,0.005004837770075233,0.21090569463523048,[3.44268953],[0.70050251],7,1,stimulus1
96.0,0.03687572426757888,0.13153535136420108,[0.50101961],['RS'],0.18940306641839055,['L56'],[0.07603799],0.0,[0.87594862],0.017018990617820372,[45.],[2.],0.5,[1600.],[7],[3],[-0.30321678],[0.0842404],829720705.0,0.007406899483913465,0.0843124059568029,[8.35774503],[0.56314908],5,1,behavior
99.0,0.0,0.024510723280852888,[0.47107059],['RS'],0.08055969143561972,['L56'],[0.09266004],0.0,[0.61129192],0.046567216223261765,[90.],[2.],0.5,[700.],[2],[6],[0.40509882],[1.47414916e-09],829720705.0,0.0011659584912086852,0.030191133625909396,[8.7813791],[0.56314908],1,0,unexplained
103.0,0.01847267117642635,0.024051797044467315,[1.04438039],['RS'],0.08726734488833246,['L56'],[0.17201347],0.0,[0.3733256],0.03937163715669105,[135.],[2.],0.5,[300.],[5],[2],[0.17137476],[0.36559717],829720705.0,0.0013666041363167513,0.06627730806106676,[2.65163918],[0.74170854],1,0,unexplained
107.0,0.021708520074920478,0.02852861278253833,[0.38978039],['RS'],0.1281372107191377,['L4'],[0.20968999],0.0,[0.57922543],0.08338284368548673,[45.],[2.],0.5,[400.],[5],[1],[0.53739575],[0.00038293],829720705.0,0.003144110467724537,0.09627615055021857,[4.81712451],[0.71423786],1,0,unexplained
108.0,0.07640416054708374,0.0929517939207302,[1.04865882],['RS'],0.19848639633711251,['L4'],[0.03543565],0.0,[1.12766313],0.07508973171152793,[90.],[2.],0.5,[900.],[4],[7],[0.58616965],[7.60962386e-07],829720705.0,0.026027362266244202,0.15850870926237198,[2.9869453],[0.70050251],7,1,stimulus1
118.0,0.058433862963315694,0.06052239788975542,[0.28709804],['RS'],0.1431073396507379,['L4'],[0.18438705],0.0,[0.51453455],0.16544022530785518,[0.],[2.],0.5,[1900.],[4],[6],[0.19836401],[0.11900059],829720705.0,0.016580315154838397,0.09398805534909116,[4.86774053],[0.67303183],5,1,behavior
119.0,0.054009585792805105,0.068440974135174,[0.15446667],['RS'],0.1461281674200637,['L4'],[0.10372914],0.0,[0.33301268],0.0,[0.],[2.],0.5,[600.],[6],[7],[0.24122807],[0.22872284],829720705.0,0.014181528001210354,0.07813156428280395,[7.21988493],[0.65929648],1,0,unexplained
121.0,0.10756078859060828,0.22929431693299124,[0.59086667],['FS'],0.243818025026559,['L23'],[0.01813206],0.0,[5.87235966],0.025086662489383692,[45.],[2.],0.5,[900.],[5],[7],[0.59766739],[6.74012217e-09],829720705.0,0.05792252813622698,0.185422516433228,[16.79811621],[0.23350084],3,3,stimulus+behavior
128.0,0.07731005737203367,0.09724691425103879,[0.08601176],['RS'],0.37683317927595317,['L23'],[0.14016909],0.0,[5.01835351],0.033540294760380854,[135.],[2.],0.5,[700.],[5],[6],[-0.04563651],[0.75981297],829720705.0,0.02279362918260308,0.3372085869976199,[2.93852998],[0.4120603],7,1,stimulus1
131.0,0.1251650336476145,0.10377978777040395,[0.54808235],['FS'],0.2254286182713959,['L23'],[0.05129646],0.0,[1.72422683],0.030831878684440307,[45.],[2.],0.5,[1100.],[2],[7],[0.28852599],[0.00011637],829720705.0,0.031630049394057294,0.1619624854037549,[10.24474222],[0.3159129],3,3,stimulus+behavior
5.0,0.020403758555235928,0.14217205610237377,[0.03467059],['RS'],0.16778621995810045,['L56'],[0.19986453],0.0,[0.42540329],0.0,[90.],[2.],0.8333333333333334,[200.],[2],[4],[0.65844017],[0.00249308],829720705.0,0.0035373408723037734,0.06684951856063304,[6.26840206],[0.94773869],5,1,behavior
6.0,0.10465378659725391,0.3595822172753965,[0.42828627],['RS'],0.41153880774380464,['L56'],[0.04674557],0.0,[0.25702385],0.0,[135.],[2.],0.8333333333333334,[1100.],[1],[3],[0.0857461],[0.45927627],829720705.0,0.03036099588631782,0.15110919243364573,[3.11319432],[0.85159129],3,3,stimulus+behavior
8.0,0.07465101096754775,0.10426363813229234,[0.03039216],['RS'],0.3520275379359722,['L56'],[0.21456929],0.0,[1.03312213],0.0,[45.],[2.],0.8333333333333334,[800.],[1],[1],[0.14572704],[0.54830381],829720705.0,0.027002113151674355,0.35313721672804566,[3.30685618],[0.68676717],3,2,stimulus+behavior
9.0,0.009744449669792266,0.013581887517157054,[nan],['RS'],0.08085629792257601,['L56'],[0.59677368],0.0,[0.73234394],0.0,[135.],[2.],0.8333333333333334,[1200.],[1],[1],[0.54715757],[0.00076966],829720705.0,0.0009218006448226346,0.044909736865143435,[2.67935576],[0.87906198],1,0,unexplained
11.0,0.01040572735609333,0.06116642038408504,[0.05606275],['RS'],0.38356426653475395,['L56'],[0.22099487],0.0,[1.26140515],0.0,[45.],[2.],0.8333333333333334,[200.],[1],[6],[0.60154312],[2.79427664e-06],829720705.0,0.0036005059387987483,0.32452212608020226,[1.49317691],[0.6318258],7,1,stimulus1
12.0,0.04020536912474708,0.09756327993976206,[nan],['RS'],0.15842912659095382,['L56'],[0.02302693],0.0,[0.67815186],0.0,[90.],[2.],0.8333333333333334,[500.],[1],[1],[-0.16848419],[0.54037108],829720705.0,0.011378046822064735,0.09453410495964418,[5.61829443],[1.01641541],1,0,unexplained
29.0,0.18594761596723042,0.2539266693941743,[0.35555294],['RS'],0.4632242628007518,['L56'],[0.19746948],0.0,[0.80812567],0.0,[135.],[2.],0.8333333333333334,[2300.],[1],[2],[-0.77220957],[1.45136077e-13],829720705.0,0.06495775899138714,0.3935993312231096,[3.84832912],[0.6318258],3,3,stimulus+behavior
32.0,0.09422566190909273,0.1386083428825807,[0.5951451],['RS'],0.41499754106934417,['L56'],[0.32322201],0.0,[0.26051753],0.0,[0.],[2.],0.8333333333333334,[100.],[5],[1],[0.85142544],[1.35505096e-05],829720705.0,0.03029149995616105,0.37621166671676315,[2.85171081],[0.68676717],3,2,stimulus+behavior
34.0,0.03711049727001747,0.11373968520349768,[1.06149412],['RS'],0.14524148068534032,['L56'],[0.22958213],0.0,[0.22732455],0.0,[90.],[2.],0.8333333333333334,[200.],[5],[4],[0.27868852],[0.64141102],829720705.0,4.254702005979105e-06,0.044185073008340646,[3.90944864],[0.78291457],5,1,behavior
38.0,0.017956808889780417,0.058246482204466446,[1.03582353],['RS'],0.09699455795992554,['L56'],[0.01445367],0.3333333333333333,[0.52519018],0.0,[45.],[2.],0.8333333333333334,[2400.],[5],[4],[0.72083675],[1.26913367e-08],829720705.0,0.007238233746138523,0.0675306374908172,[8.06667642],[0.59061977],1,0,unexplained
39.0,0.12879519188629568,0.21766288274803047,[0.71494118],['RS'],0.3727487205671231,['L56'],[0.00309921],0.0,[1.22528073],0.0,[0.],[2.],0.8333333333333334,[200.],[5],[3],[0.11428571],[0.47425227],829720705.0,0.04875698902200158,0.3128671557552757,[9.33878271],[0.61809045],3,3,stimulus+behavior
40.0,0.03659664481440687,0.04935963607959841,[0.0774549],['RS'],0.2063348673837236,['L56'],[0.08868105],0.0,[0.18251977],0.0,[0.],[2.],0.8333333333333334,[1700.],[4],[2],[0.46323529],[0.00234777],829720705.0,0.009775846023921097,0.1856992757392488,[4.57536132],[0.59061977],7,1,stimulus1
42.0,0.04628106681131172,0.10120003490677901,[0.35127451],['FS'],0.23166167433224505,['L56'],[0.04725023],0.0,[2.62490903],0.0,[90.],[2.],0.8333333333333334,[2000.],[3],[5],[0.4482976],[0.00026422],829720705.0,0.005718980996985645,0.1503813533262186,[20.99710627],[0.30217755],3,2,stimulus+behavior
43.0,0.018637956799199995,0.12992810140279287,[0.02183529],['RS'],0.3060805653459119,['L56'],[0.21660429],0.0,[1.00281528],0.0,[45.],[2.],0.8333333333333334,[1400.],[4],[5],[0.56132699],[2.13606717e-12],829720705.0,0.024550682287722968,0.2715403792302563,[7.19539814],[0.57688442],3,2,stimulus+behavior
46.0,0.0,0.060044316011113506,[0.04750588],['RS'],0.0,['L56'],[0.06290697],0.0,[0.81201796],0.0,[135.],[2.],0.8333333333333334,[700.],[4],[1],[0.42220544],[9.40037948e-05],829720705.0,0.0007223320468606298,0.05490399358703635,[16.97352117],[0.94773869],1,0,unexplained
47.0,0.07329372552916555,0.22359674314305114,[0.02183529],['FS'],0.3353870674668713,['L56'],[0.03065854],0.0,[1.08966005],0.0,[45.],[2.],0.8333333333333334,[1100.],[2],[6],[0.12613515],[0.01843496],829720705.0,-5.7879783315373244e-05,0.054295842932598704,[12.59062132],[0.23350084],5,1,behavior
