unit,area LFPs,behavior,c50_dg,cell_type,full model,layer,lifetime_sparseness_dg,max_state,mod_idx_dg,"other area
population activity",pref_ori_dg,pref_tf_dg,probe,rf_area,rf_x,rf_y,run_mod_dg,run_pval_dg,session,stimulus,total_rate,wf_duration,label,cluster_name,n_sources
50.0,0.0073459585481393305,0.013865936190676864,[0.64220784],['RS'],0.15454664814057642,['L56'],[0.28215792],0.3333333333333333,[1.74311448],0.026190155844188778,[135.],[2.],0.6666666666666666,[500.],[4],[2],[0.21127766],[0.00900752],778998620.0,0.1474874509750272,[3.05289503],[0.6318258],3,stimulus1,1
54.0,0.0,0.06464900567470822,[0.12451765],['RS'],0.15039577301546808,['L56'],[0.02829621],0.0,[0.12262562],0.05214879967990123,[90.],[2.],0.6666666666666666,[900.],[2],[1],[0.31924828],[0.00015978],778998620.0,0.07352709074740116,[4.65188206],[0.65929648],1,unexplained,0
56.0,0.0,0.01177639598718494,[nan],['RS'],0.11289778020335783,['L56'],[0.36807547],0.0,[0.514492],0.019516919070111504,[90.],[2.],0.6666666666666666,[200.],[1],[5],[0.58216379],[2.24466432e-13],778998620.0,0.09273015157373257,[2.97786133],[0.67303183],2,unexplained,0
67.0,0.011527051934051503,0.03359302069493719,[nan],['RS'],0.23310238856027832,['L56'],[0.03655953],0.0,[1.22593943],0.06731456837631153,[0.],[2.],0.6666666666666666,[1200.],[3],[3],[-0.27208672],[0.46405092],778998620.0,0.18107023895419389,[2.7921477],[0.83785595],3,stimulus1,1
76.0,0.0,0.06842963906220545,[0.61653725],['FS'],0.2970447803819779,['L4'],[0.04399625],0.0,[1.66207445],0.22589162519849476,[135.],[2.],0.6666666666666666,[700.],[4],[2],[0.51752733],[7.13991975e-07],778998620.0,0.24592827205003615,[7.30778435],[0.30217755],8,stimulus+population,2
81.0,0.006709906353648787,0.011435060726919665,[0.03467059],['RS'],0.4375694128707887,['L4'],[0.17788705],0.0,[0.61532508],0.21016432372874255,[135.],[2.],0.6666666666666666,[600.],[2],[5],[0.10825295],[0.11384431],778998620.0,0.42175785949394456,[3.20784692],[0.76917923],8,stimulus+population,2
96.0,0.034266590049888766,0.06369222437433926,[0.42828627],['FS'],0.41313936101442195,['L23'],[0.07233764],0.0,[0.02509014],0.3115165893241654,[90.],[2.],0.6666666666666666,[1300.],[2],[1],[0.41287072],[5.08160038e-07],778998620.0,0.3646267419617186,[7.32597119],[0.24723618],8,stimulus+population,2
101.0,0.0,0.06731451317121515,[0.03894902],['FS'],0.1825169790657773,['L23'],[0.02199167],0.6666666666666666,[0.20312425],0.0074185387557965665,[45.],[2.],0.6666666666666666,[1000.],[2],[1],[-0.04292404],[0.76255613],778998620.0,0.0837571509837373,[9.37848606],[0.32964824],1,unexplained,0
8.0,0.0,0.06952489033369871,[0.40261569],['RS'],0.0776550977911858,['L56'],[0.05124538],0.3333333333333333,[0.53905513],0.008706632866361242,[0.],[2.],0.8333333333333334,[800.],[2],[5],[0.59337546],[3.78855976e-15],778998620.0,0.012464656698465682,[7.83737239],[0.86532663],1,unexplained,0
17.0,0.07519316301914722,0.07446105323023215,[0.13307451],['RS'],0.19261386780071318,['L56'],[0.07698683],0.0,[3.9097301],0.056047646812530404,[0.],[2.],0.8333333333333334,[400.],[2],[3],[0.72095409],[5.43671523e-11],778998620.0,0.01829891556115897,[4.85660602],[0.70050251],8,stimulus+population,0
32.0,0.029187134553173344,0.021926629375222096,[0.19725098],['RS'],0.1876510588746279,['L56'],[0.07959439],0.0,[0.42256046],0.03998399258914385,[135.],[2.],0.8333333333333334,[1200.],[2],[7],[0.77278107],[2.07242516e-20],778998620.0,0.1323355594359836,[8.47204013],[0.56314908],3,stimulus1,1
34.0,0.04247958936741496,0.1777742789164778,[0.04322745],['FS'],0.4170405772473014,['L56'],[0.44098035],0.0,[2.59801559],0.1572720940529926,[135.],[2.],0.8333333333333334,[900.],[3],[6],[0.56687097],[5.90297559e-31],778998620.0,0.28843338648210864,[34.57541412],[0.21976549],5,multisource1,3
35.0,0.0,0.04689983413529075,[0.1459098],['RS'],0.1026923914199912,['L56'],[0.09332191],0.3333333333333333,[1.20499081],0.04084202383400457,[0.],[2.],0.8333333333333334,[1600.],[4],[6],[0.17053993],[0.03984373],778998620.0,0.041968538770782216,[3.34647716],[0.61809045],1,unexplained,0
36.0,0.02055648685321121,0.12843421845821154,[0.27854118],['FS'],0.49714735053200476,['L56'],[0.29206581],0.0,[1.09457758],0.31074118272741563,[0.],[2.],0.8333333333333334,[500.],[2],[5],[0.59666888],[3.65600666e-22],778998620.0,0.3189256079507034,[10.0163602],[0.21976549],5,multisource1,3
42.0,0.011804982040374789,0.06397652790749886,[0.18441569],['RS'],0.20958820588278987,['L56'],[0.06365576],0.0,[0.87524803],0.046867347971192144,[135.],[2.],0.8333333333333334,[1300.],[3],[6],[0.43569959],[6.16195353e-20],778998620.0,0.16358323400022115,[7.31380008],[0.57688442],3,stimulus1,1
46.0,0.007136753665293316,0.06260156081692163,[0.13735294],['RS'],0.1939632553194465,['L56'],[0.04352691],0.0,[0.05869162],0.017924786858419826,[135.],[2.],0.8333333333333334,[400.],[2],[7],[0.40906388],[9.46307146e-13],778998620.0,0.14114424468823777,[6.95359729],[0.59061977],3,stimulus1,1
47.0,0.010046066557036281,0.11473277121258278,[0.009],['RS'],0.24969791195145588,['L56'],[0.14176365],0.0,[1.07155567],0.13612102062559406,[90.],[2.],0.8333333333333334,[700.],[4],[6],[0.76801577],[1.36955812e-31],778998620.0,0.10376837861185939,[17.26863689],[0.61809045],5,multisource1,3
48.0,0.027816850252687274,0.032436294886395475,[0.28709804],['FS'],0.2909624174452986,['L56'],[0.22095318],0.0,[0.13337875],0.18321530244246517,[45.],[2.],0.8333333333333334,[1400.],[4],[5],[0.33403504],[2.85404637e-17],778998620.0,0.18303953514141366,[19.38204826],[0.27470687],8,stimulus+population,2
49.0,0.1591013278060937,0.03748595801459027,[0.10740392],['RS'],0.4952959602792225,['L56'],[0.01208501],0.0,[0.28427779],0.2581622397588396,[0.],[2.],0.8333333333333334,[900.],[4],[5],[0.02100078],[0.84332966],778998620.0,0.42005883144393863,[9.96803524],[0.4120603],8,stimulus+population,3
51.0,0.019007780646010875,0.022444091489075602,[0.30421176],['RS'],0.29092715788430457,['L56'],[0.05009488],0.0,[1.14465048],0.07551950628384993,[45.],[2.],0.8333333333333334,[1300.],[1],[6],[0.27581227],[1.10245474e-11],778998620.0,0.25790747557773896,[11.92088305],[0.60435511],4,stimulus2,1
55.0,0.0,0.051310109682980776,[0.10740392],['RS'],0.4232134874726169,['L56'],[0.1943526],0.0,[0.52138826],0.11518871423913479,[135.],[2.],0.8333333333333334,[600.],[5],[5],[-0.82326159],[3.65962196e-12],778998620.0,0.3810067843559263,[2.45667443],[0.54941374],8,stimulus+population,2
59.0,0.022555958303664726,0.05710509160581996,[0.17585882],['RS'],0.39601255871697516,['L56'],[0.10891111],0.0,[0.9481345],0.03304604417344874,[135.],[2.],0.8333333333333334,[500.],[4],[6],[0.46146341],[5.33243241e-15],778998620.0,0.3259891225776969,[2.81168099],[0.75544389],4,stimulus2,1
62.0,0.0,0.022322788709653874,[1.05721569],['FS'],0.104798994475127,['L56'],[0.20380827],0.3333333333333333,[0.06108164],0.057355046500481,[45.],[2.],0.8333333333333334,[500.],[3],[5],[-0.03773024],[0.88905038],778998620.0,0.0951950202734558,[26.03114637],[0.3159129],1,unexplained,0
63.0,0.0,0.10278937252950308,[0.04750588],['RS'],0.6317860716422085,['L56'],[0.02441081],0.0,[2.22749336],0.16136501610886964,[135.],[2.],0.8333333333333334,[1400.],[6],[4],[0.54578129],[2.26795485e-19],778998620.0,0.5873206941065093,[1.54348867],[0.70050251],5,multisource1,3
64.0,0.01505629978587697,0.08953963132581984,[0.04322745],['RS'],0.21921054085762787,['L56'],[0.54922737],0.0,[1.03329785],0.048331272303397066,[0.],[2.],0.8333333333333334,[800.],[2],[4],[0.36404457],[3.19082941e-05],778998620.0,0.11525054115428512,[6.08405988],[0.64556114],3,stimulus1,1
67.0,0.01979327313560906,0.033582878679208464,[0.03039216],['RS'],0.1961529819540327,['L56'],[0.15170663],0.0,[0.09746089],0.06445255239275434,[135.],[2.],0.8333333333333334,[1600.],[1],[6],[0.476003],[1.55967491e-06],778998620.0,0.13944283315913347,[4.52799632],[0.76917923],3,stimulus1,1
70.0,0.007487583481704352,0.013951374328970844,[0.06034118],['RS'],0.45569321303238813,['L56'],[0.13518191],0.0,[0.26813394],0.05094729897714308,[135.],[2.],0.8333333333333334,[900.],[3],[3],[0.47509501],[5.40916076e-09],778998620.0,0.4555330778914759,[2.91124079],[0.7279732],4,stimulus2,1
71.0,0.006984511275482941,0.09692704958187379,[0.1587451],['RS'],0.33363861758586005,['L56'],[0.66222608],0.0,[2.07787531],0.09552198780300811,[45.],[2.],0.8333333333333334,[500.],[5],[3],[0.57473421],[4.53471768e-23],778998620.0,0.1789095916616171,[14.25180868],[0.8241206],3,stimulus1,1
73.0,0.005119003389993604,0.03495528733481099,[0.07317647],['RS'],0.2070998596409967,['L56'],[0.2109165],0.3333333333333333,[0.48247681],0.03357344386304757,[90.],[2.],0.8333333333333334,[500.],[3],[3],[0.36335702],[0.00072479],778998620.0,0.15825376502358862,[3.61314777],[0.7279732],3,stimulus1,1
75.0,0.01132472579542676,0.04145776002194586,[0.0902902],['RS'],0.42657196883717835,['L56'],[0.13137623],0.0,[0.72112122],0.14085594540890317,[90.],[2.],0.8333333333333334,[500.],[5],[5],[0.90826565],[2.55160118e-12],778998620.0,0.39725548130692073,[2.49907569],[0.71423786],8,stimulus+population,2
94.0,0.0,0.010250553485891722,[0.50529804],['FS'],0.19629460469104953,['L23'],[0.04452639],0.0,[0.2638913],0.11643970691384253,[0.],[2.],0.8333333333333334,[1300.],[5],[6],[0.38584583],[1.26266255e-08],778998620.0,0.1692533944025082,[14.69328052],[0.26097152],8,stimulus+population,2
0.0,0.0,0.03062911127079737,[0.17158039],['FS'],0.23811001408112062,['L56'],[0.317192],0.6666666666666666,[0.42270577],0.10718071241528293,[45.],[2.],0.0,[900.],[2],[4],[nan],[nan],786091066.0,0.2010066726420491,[8.50970807],[0.19229481],8,stimulus+population,2
2.0,0.0,0.18360948938633825,[0.17158039],['RS'],0.40077309827031743,['L56'],[0.26808273],0.0,[0.55165172],0.08217718316342815,[0.],[2.],0.0,[1200.],[4],[2],[nan],[nan],786091066.0,0.12916932122388441,[3.65708005],[0.65929648],7,stimulus+behavior,2
14.0,0.0,0.042565026135793604,[0.18441569],['FS'],0.4625418773298596,['L56'],[0.25415906],0.0,[0.71795944],0.16982988045516384,[90.],[2.],0.0,[700.],[3],[4],[nan],[nan],786091066.0,0.4217985459185103,[18.17865677],[0.19229481],8,stimulus+population,2
16.0,0.0,0.057264174304883196,[0.13307451],['FS'],0.253830417860201,['L56'],[0.34665402],0.6666666666666666,[4.54109056],0.15375228518637646,[90.],[2.],0.0,[1000.],[1],[4],[nan],[nan],786091066.0,0.18514007526752035,[35.30647617],[0.20603015],8,stimulus+population,2
17.0,0.0,0.07023191727544595,[0.33843922],['FS'],0.5860618960029721,['L56'],[0.16521606],0.6666666666666666,[2.01869366],0.17718859476751297,[0.],[2.],0.0,[1100.],[2],[5],[nan],[nan],786091066.0,0.47275382080541883,[11.37020567],[0.21976549],8,stimulus+population,2
19.0,0.0,0.023269859727573138,[0.20152941],['RS'],0.23095103938450076,['L56'],[0.46283705],0.3333333333333333,[2.36480294],0.06222702422912703,[45.],[2.],0.0,[600.],[2],[5],[nan],[nan],786091066.0,0.196032154097762,[3.02771871],[0.71423786],11,stimulus1,1
26.0,0.0,0.08277167117142784,[0.44112157],['FS'],0.1717545284685561,['L56'],[0.19860445],0.6666666666666666,[0.14549005],0.08694450335067275,[0.],[2.],0.0,[600.],[3],[5],[nan],[nan],786091066.0,0.11397102516406983,[27.61057059],[0.19229481],11,stimulus1,1
27.0,0.0,0.02327372035629447,[1.05293725],['RS'],0.15386186638235272,['L56'],[0.54309255],0.6666666666666666,[9.99254837],0.013649860434061512,[90.],[2.],0.0,[500.],[2],[5],[nan],[nan],786091066.0,0.13577815248895847,[1.7933738],[0.65929648],9,stimulus1,1
28.0,0.007976369494955237,0.020350006652977905,[0.02183529],['RS'],0.2336510919147174,['L56'],[0.09928169],0.6666666666666666,[0.75139831],0.029838969342238376,[0.],[2.],0.0,[700.],[1],[5],[nan],[nan],786091066.0,0.22111157387645514,[5.17763033],[0.67303183],3,stimulus1,1
29.0,0.0,0.04388807691907661,[0.01755686],['RS'],0.2231220202350424,['L56'],[0.11004342],0.6666666666666666,[3.6636276],0.09135359664485983,[45.],[2.],0.0,[100.],[4],[5],[nan],[nan],786091066.0,0.1667257955768902,[12.98525869],[0.50820771],11,stimulus1,1
30.0,0.0,0.11295389899823158,[0.3769451],['RS'],0.5247685654965932,['L56'],[0.24765917],0.0,[0.67369147],0.1323616697122874,[0.],[2.],0.0,[400.],[1],[4],[nan],[nan],786091066.0,0.37122258298600486,[2.17242215],[0.64556114],5,multisource1,3
32.0,0.0,0.04080635314566701,[0.57803137],['RS'],0.10580424033081845,['L56'],[0.13275422],0.6666666666666666,[5.4932363],0.023272504169590168,[135.],[2.],0.0,[400.],[4],[4],[nan],[nan],786091066.0,0.04780495603695707,[8.89134979],[0.46700168],2,unexplained,0
35.0,0.008690436520054412,0.07657608664887301,[0.0902902],['RS'],0.4115027822447247,['L56'],[0.53415051],0.6666666666666666,[0.06251164],0.15215869039571206,[0.],[2.],0.0,[400.],[3],[5],[nan],[nan],786091066.0,0.37332196597925665,[11.04520335],[0.53567839],8,stimulus+population,2
36.0,0.011307177366954612,0.062497752647366366,[0.07317647],['RS'],0.1624568943158659,['L56'],[0.09257536],0.6666666666666666,[1.03962897],0.04886661406170016,[45.],[2.],0.0,[500.],[3],[5],[nan],[nan],786091066.0,0.07623822838311485,[8.03646817],[0.68676717],8,stimulus+population,0
37.0,0.0,0.04247669667947405,[0.08601176],['FS'],0.33863079448415967,['L56'],[0.13859201],0.0,[3.0780181],0.139461091945249,[90.],[2.],0.0,[1100.],[4],[4],[nan],[nan],786091066.0,0.3273210883524026,[17.64991856],[0.23350084],8,stimulus+population,2
38.0,0.0,0.02060258763589524,[0.13735294],['RS'],0.18535303201047124,['L56'],[0.03415621],0.6666666666666666,[1.10038721],0.07599237992991617,[135.],[2.],0.0,[700.],[2],[4],[nan],[nan],786091066.0,0.19977443776937362,[12.37114643],[0.49447236],11,stimulus1,1
39.0,0.0,0.037955611346193074,[0.0902902],['RS'],0.45133831086404463,['L56'],[0.06540097],0.6666666666666666,[0.41088973],0.06420601401230668,[135.],[2.],0.0,[700.],[4],[3],[nan],[nan],786091066.0,0.47572156639567564,[7.86852091],[0.54941374],4,stimulus2,1
42.0,0.03962499864152476,0.04484113881150627,[0.0774549],['RS'],0.28004293199765096,['L56'],[0.17460211],0.6666666666666666,[1.29241086],0.06502851683204958,[135.],[2.],0.0,[500.],[2],[4],[nan],[nan],786091066.0,0.2286312832550589,[18.74142013],[0.71423786],3,stimulus1,1
43.0,0.0,0.08786475973921434,[0.11596078],['RS'],0.382012920219747,['L56'],[0.31707403],0.0,[3.37683924],0.05186421336815441,[0.],[2.],0.0,[900.],[3],[4],[nan],[nan],786091066.0,0.34514711299317025,[10.71366571],[0.49447236],10,stimulus2,1
44.0,0.0,0.049031716947575577,[0.62081569],['RS'],0.17265170957448672,['L56'],[0.01676427],0.6666666666666666,[0.86053833],0.0803842676563032,[45.],[2.],0.0,[800.],[3],[2],[nan],[nan],786091066.0,0.11816396515619083,[7.04839058],[0.61809045],11,stimulus1,1
46.0,0.009668818880093456,0.009424181090189476,[0.02183529],['RS'],0.38133701847940726,['L56'],[0.15841119],0.3333333333333333,[0.06000708],0.08399443487263307,[135.],[2.],0.0,[300.],[5],[6],[nan],[nan],786091066.0,0.3868934734605647,[1.34866108],[0.64556114],4,stimulus2,1
47.0,0.0,0.16904727946792367,[0.25287059],['RS'],0.25196213568985676,['L56'],[0.17871531],0.3333333333333333,[3.56635819],0.15859935513972764,[135.],[2.],0.0,[1500.],[4],[3],[nan],[nan],786091066.0,0.10381043001991767,[17.53591359],[0.79664992],5,multisource1,3
49.0,0.015410911366580304,0.04115000277507323,[0.28281961],['RS'],0.40261315949140214,['L56'],[0.11131541],0.6666666666666666,[3.17321072],0.018193235944282904,[135.],[2.],0.0,[400.],[2],[5],[nan],[nan],786091066.0,0.4198183455875782,[7.57090468],[0.70050251],4,stimulus2,1
50.0,0.008100642953509696,0.06269361748121245,[0.38978039],['RS'],0.459331263695289,['L56'],[0.07131533],0.0,[1.60891968],0.04442316959206751,[135.],[2.],0.0,[500.],[4],[3],[nan],[nan],786091066.0,0.4239138100890719,[10.24094449],[0.53567839],4,stimulus2,1
51.0,0.0,0.12433799094930878,[0.02183529],['RS'],0.25481659770811327,['L56'],[0.11869818],0.6666666666666666,[6.16664254],0.15998533374454388,[0.],[2.],0.0,[400.],[4],[5],[nan],[nan],786091066.0,0.14102536885929873,[7.66156923],[0.56314908],5,multisource1,3
52.0,0.0,0.05483163994895177,[0.31276863],['FS'],0.2650311813016376,['L56'],[0.27628321],0.6666666666666666,[0.72532236],0.07887791819695718,[0.],[2.],0.0,[500.],[4],[5],[nan],[nan],786091066.0,0.23035693997219192,[9.78139764],[0.20603015],11,stimulus1,1
54.0,0.0,0.015151329779385847,[0.11596078],['RS'],0.09829651379046009,['L56'],[0.28675191],0.6666666666666666,[0.80636497],0.012815935388948763,[0.],[2.],0.0,[1200.],[2],[3],[nan],[nan],786091066.0,0.08058554635761261,[4.1180792],[0.74170854],2,unexplained,0
55.0,0.0,0.038271405667467936,[1.01443137],['RS'],0.33086519084466604,['L56'],[0.10986867],0.6666666666666666,[4.61557656],0.10927643082801405,[135.],[2.],0.0,[200.],[4],[3],[nan],[nan],786091066.0,0.2914765600412116,[7.29299813],[0.49447236],8,stimulus+population,2
58.0,0.0,0.05407172584035262,[1.04438039],['FS'],0.2720692345356729,['L56'],[0.20381982],0.3333333333333333,[3.09812906],0.12724205837962915,[90.],[2.],0.0,[400.],[4],[4],[nan],[nan],786091066.0,0.13252487308468958,[8.57983305],[0.27470687],8,stimulus+population,2
59.0,0.0,0.03849218043449147,[1.0315451],['RS'],0.19764020058483234,['L56'],[0.14470538],0.0,[4.23930727],0.00799704958877625,[135.],[2.],0.0,[400.],[1],[3],[nan],[nan],786091066.0,0.15634415990090547,[2.73850503],[0.65929648],9,stimulus1,1
60.0,0.006535418228407486,0.018968339310170657,[0.39833725],['RS'],0.1539048460986762,['L56'],[0.07265108],0.6666666666666666,[9.59602647],0.015381331946625453,[90.],[2.],0.0,[600.],[4],[5],[nan],[nan],786091066.0,0.1304336353665566,[4.90594789],[0.64556114],3,stimulus1,1
61.0,0.0,0.005330435475410522,[0.04322745],['FS'],0.04835741964382427,['L56'],[0.13183184],0.6666666666666666,[3.06646181],0.0,[0.],[2.],0.0,[600.],[4],[5],[nan],[nan],786091066.0,0.05311936117492413,[16.81225698],[0.20603015],2,unexplained,0
62.0,0.0,0.01981188347131464,[0.61225882],['FS'],0.08481648097220688,['L56'],[0.01154644],0.6666666666666666,[5.56832304],0.031255141045828806,[0.],[2.],0.0,[200.],[5],[4],[nan],[nan],786091066.0,0.11332073861811338,[12.87633676],[0.34338358],9,stimulus1,1
64.0,0.0,0.02590869871306829,[0.32988235],['RS'],0.08938290594619999,['L56'],[0.1266957],0.3333333333333333,[1.17249737],0.025267117842943443,[90.],[2.],0.0,[600.],[4],[5],[nan],[nan],786091066.0,0.06188231162795974,[3.23830113],[0.46700168],2,unexplained,0
65.0,0.0,0.029772757914272162,[0.60798039],['RS'],0.18758532178976656,['L56'],[0.09323881],0.0,[0.39870925],0.01218187479020818,[0.],[2.],0.0,[300.],[5],[5],[nan],[nan],786091066.0,0.13764774677829825,[2.83726092],[0.76917923],9,stimulus1,1
66.0,0.0,0.016361048366332363,[0.12023922],['RS'],0.14610557493283344,['L4'],[0.49630792],0.0,[2.22475903],0.012176657691134097,[0.],[2.],0.0,[400.],[2],[3],[nan],[nan],786091066.0,0.1427493840987703,[4.46569579],[0.64556114],9,stimulus1,1
69.0,0.0,0.015430304983687892,[0.59942353],['RS'],0.0724542454923397,['L4'],[0.07332349],0.6666666666666666,[7.84017011],0.0168191364570909,[45.],[2.],0.0,[400.],[4],[5],[nan],[nan],786091066.0,0.05793047676863117,[3.0642335],[0.60435511],2,unexplained,0
70.0,0.007329074347816378,0.04120203857979217,[0.1587451],['RS'],0.3653429886183015,['L4'],[0.07568037],0.6666666666666666,[2.90897185],0.1073937795981356,[0.],[2.],0.0,[400.],[3],[4],[nan],[nan],786091066.0,0.3395832890072079,[5.23883409],[0.48073702],8,stimulus+population,2
76.0,0.007200157897642168,0.01145334013712227,[1.07005098],['RS'],0.07126083277629514,['L4'],[0.06986272],0.6666666666666666,[2.89306473],0.010974910576891483,[90.],[2.],0.0,[0.],[6],[3],[nan],[nan],786091066.0,0.041110618388553566,[1.41608895],[0.61809045],8,stimulus+population,0
81.0,0.0,0.08065876163827579,[0.33843922],['FS'],0.14059888351758784,['L4'],[0.14250339],0.6666666666666666,[2.73822764],0.06545841700394613,[90.],[2.],0.0,[300.],[4],[5],[nan],[nan],786091066.0,0.14828296109101377,[22.04777154],[0.19229481],11,stimulus1,1
82.0,0.0,0.013763305424402716,[0.15018824],['RS'],0.06721163986628453,['L4'],[0.53787761],0.6666666666666666,[8.1775647],0.009709992364983221,[0.],[2.],0.0,[300.],[2],[4],[nan],[nan],786091066.0,0.06546293726403984,[1.56609002],[0.57688442],2,unexplained,0
83.0,0.0,0.005938007656451849,[0.24859216],['RS'],0.08483560114214957,['L4'],[0.22627916],0.6666666666666666,[10.07661157],0.0,[45.],[2.],0.0,[400.],[2],[4],[nan],[nan],786091066.0,0.0634189942732269,[1.11328596],[0.59061977],2,unexplained,0
85.0,0.0,0.013559742138126408,[nan],['RS'],0.06245746918269786,['L4'],[0.53508952],0.0,[5.50486413],0.005554715653858233,[0.],[2.],0.0,[500.],[4],[5],[nan],[nan],786091066.0,0.03882264142401506,[1.41588148],[0.53567839],2,unexplained,0
